feature_number,log2_sizing
18022,-7.677476767271077
18025,-8.309217872844156
18026,-4.409302207160694
18027,-1.2200029214101762
18029,-4.745966161863536
18031,-10.15852521194579
18032,-6.550849245678345
18034,9.592189581850726e-4
18035,9.592189581850726e-4
18036,9.592189581850726e-4
18036,9.592189581850726e-4
18039,-9.413485199399224
18044,-1.9410909762534498
18045,-6.467264035203375
18046,-4.725177616124187
18047,-2.6178077002707396
18048,-4.647108174428576
18049,-1.878005378589255
1805,-5.118988961686612
18051,-7.36095327231603
18051,-7.36095327231603
18053,-2.417629020469234
18053,-2.417629020469234
18055,-1.1564032123677652
18056,-3.054927742347672
18059,-1.532003197999371
18061,-5.632979895921722
18064,-2.312780451027949
18069,-2.0386344497297677
18072,-3.403004103835375
18075,-9.104645409503847
1808,-0.502957710720507
18081,-1.7881879614838452
18084,-3.1225656498123704
18085,-2.0326572261572555
18086,-8.739150174242699
18087,-1.0963591968026678
18088,-5.992238384683201
18088,-5.992238384683201
18090,-2.6604391726951473
18091,-1.9002449920444053
1810,-2.318371400345298
18102,-3.4777421890587794
18103,-7.842191188205723
18105,-1.3966841117788387
18106,-2.1120957418917796
18108,-6.467861016085622
18109,-2.9650617390953764
18110,-9.353523044028348
18113,-11.017280501720807
18116,-6.884851116386958
18116,-6.884851116386958
18117,9.592189581850726e-4
18119,-5.733072284843587
1812,-3.8359690232089436
1812,-3.8359690232089436
18120,-4.279870881816814
18121,-2.4953774370285657
18127,-6.049641604819525
18133,-0.26975760811111027
18135,-7.296024938306251
18150,-7.117941847899092
18151,-0.6705492123169218
18159,-3.8032259852579084
18160,-7.9113626271467945
18161,-2.963997082270179
18170,-5.294448562450679
18171,-4.673203483818792
18172,-1.205019989520826
18172,-1.205019989520826
18175,-2.6844135232940607
18179,-8.902596198412098
18180,0.029504084458433114
18183,-0.5852280722273521
18187,-0.462301646035109
18189,-5.712895891871311
18190,-6.30898283514454
18192,-0.3647121451333032
18197,-1.9918402259970587
18198,-0.8430557446366312
18199,-3.723985546653069
18199,-3.723985546653069
18201,-10.622908075775179
18202,-6.0006357935354835
18205,-4.267432496075677
18206,-1.8441930914753897
18206,-1.8441930914753897
18208,-0.6717456688525009
18209,-0.6279571958618356
18211,9.592189581850726e-4
18221,-2.6332111669325604
18224,-0.38646996674849793
18227,-8.223713041621686
18241,-7.929748262692391
18250,-5.524946041692049
18254,-5.59067828220937
18260,-6.485087099451745
18266,-0.20494308728552318
18267,-2.4414113161632875
18267,-2.4414113161632875
18268,9.592189581850726e-4
18275,-2.958645450323519
18277,-5.862405808298502
18282,-4.700261921365934
18286,-0.5101820526491451
18288,-4.1214722369642285
18296,-2.365930080865876
18302,-1.7790284069995195
18302,-1.7790284069995195
18303,-2.7779847135415685
18304,-3.403639796706505
18304,-3.403639796706505
18307,-5.8780906610539905
18309,-2.9012742027929153
18310,-0.48001711939248415
18310,-0.48001711939248415
18312,-9.928159614864876
18315,-4.8815212568242075
18317,-7.248937027999155
18317,-7.248937027999155
1832,-3.69648966342805
18323,-0.6728688310546287
18324,-0.32570014724924917
18327,-3.027968382312186
18334,-0.7473645017278691
18335,-5.614048502092403
18335,-5.614048502092403
18336,-3.060338382785951
18338,-0.14107499882483457
18342,9.592189581850726e-4
18343,-2.0150593440546536
18343,-2.0150593440546536
18344,-0.4391197209362105
18344,-0.4391197209362105
18345,9.592189581850726e-4
18345,9.592189581850726e-4
18346,9.592189581850726e-4
18348,9.592189581850726e-4
18349,-1.0415321131744433
18349,-1.0415321131744433
1835,-0.9396481759196673
18352,9.592189581850726e-4
1836,-2.1711632662775946
18373,-6.371113719800544
18378,-4.441021608634203
18382,-3.590723093422959
18384,9.592189581850726e-4
18386,-5.918840572525299
18390,-1.7936439342511927
18391,-2.103707528482092
18408,-0.19640057508800934
18408,-0.19640057508800934
1842,-4.235586961524479
1843,-1.7947554633520562
18431,-8.32005280063959
1844,-0.4027659122362449
1844,-0.4027659122362449
18444,-8.506213498736948
18446,-0.3998777004820642
18447,-0.3908926206886454
18448,-0.2622540187035642
18453,-0.44033323496858934
18455,-6.206745061256794
18456,-8.714202850737712
18462,-0.5844409823991376
18463,-5.830712629456006
18464,-6.811800559900696
18466,-3.1176422028707913
1847,-0.7990393193694627
18472,-11.816327199752585
18473,-7.213452740701683
18473,-7.213452740701683
18474,-8.785421238034333
18475,-4.413170069420969
18475,-4.413170069420969
18478,-4.374314988849121
18480,-6.438425962145429
1849,-0.8725408622429716
1849,-0.8725408622429716
18492,-3.783542554029746
18493,-4.779917221362486
18494,-1.807482320028129
18495,-4.857195757548096
18498,-3.5302056065446252
18502,-6.1613796371525575
18503,-8.656145321706045
18504,-8.165534138896437
18504,-8.165534138896437
18505,-7.682042667426958
18510,-3.8957219746685166
18511,-5.814315156374148
18514,-0.09730273619341742
18516,-9.817257941906432
18516,-9.817257941906432
18518,-1.5209224905489358
18520,-1.1276864688870858
18521,-3.397660615311394
18522,-0.9404344606903986
18522,-0.9404344606903986
18524,-11.14988406279752
18525,1.2059775351947015
18528,-0.0740254847647786
18528,-0.0740254847647786
18530,-8.8923388764393
18531,-4.689142121074604
18532,-1.044765154571539
18536,-0.533831963381478
18540,9.592189581850726e-4
18545,-5.841142298783742
18546,-3.3695930851489138
18548,-3.787383272709608
18550,-2.3214850566974787
18550,-2.3214850566974787
18552,-9.354062819766215
18552,-9.354062819766215
18562,-1.1069805813589504
18563,-2.9440861705640438
18565,-0.36485238587416924
18569,-1.8802075945251298
18571,-3.441689968554788
18572,-3.855507427016009
18572,-3.855507427016009
18574,-10.871459327501427
18575,-9.109345483468493
18576,1.0347895589488063
18577,-4.142676450195881
18577,-4.142676450195881
18580,-0.46254509784882614
18582,-5.434839052898861
18583,-1.22614554160909
18583,-1.22614554160909
18584,-1.6869294458627835
18585,-3.2456427735962814
18594,-3.6001563966141146
18595,-2.5028484614541
18599,-7.590787431808428
18601,-1.8612387981647127
18604,-1.0781296242305114
18605,-6.179418657691349
18610,-1.5164658155889779
18612,-0.36214613384097777
18622,-5.559917366439825
18625,-6.128858882644489
18627,-0.2659602171094107
18629,-1.7558318821845507
1863,-0.7695282101187955
18630,-3.215908407560938
18632,-1.6417319391667595
18633,-3.1872612795898068
18634,-2.055633278985636
18636,-0.4360676033398482
18640,-1.254086835102631
18641,-2.4414707300150957
18643,-7.47218146053289
18644,-3.2232774643673174
18649,-3.5852586234164305
1865,-1.2970370160464504
1865,-1.2970370160464504
18652,-4.851248668811782
18653,-6.456249996229682
18654,-7.843359382919754
18660,-2.1923148738203504
18660,-2.1923148738203504
18661,9.592189581850726e-4
18663,-1.264513310718027
18665,-5.627768168426231
18666,-4.995663387139216
18670,-3.3175675804465934
18670,-3.3175675804465934
18671,-2.867432082114535
18674,-5.6142835753050875
1870,-0.8152770280095178
18700,-1.9830269648963932
18701,-5.723416250887347
18702,-2.294830775256256
18704,-6.037512722104684
18710,-1.0263372238245831
18712,-6.290391381517701
18713,-0.03797707206388674
18716,-9.20345988511006
18717,-6.144479895433657
18717,-6.144479895433657
18718,-1.9230242991499014
18719,-8.0737755476805
1872,-0.92944509883803
18722,-4.853564935277556
18723,-2.995174793550064
1873,-0.11121678989008332
18732,-1.8078146549638339
18733,-1.0394349177418172
18737,9.592189581850726e-4
18740,-6.818980599983404
18741,-4.358226473897136
18741,-4.358226473897136
18742,-6.47333217226519
18745,-0.6064365704314704
18746,-3.644801186923719
18748,-3.2217938243594966
18748,-3.2217938243594966
18750,-4.464929346427806
18751,-3.9702221910841917
18753,-13.906392192413072
18754,-5.760523083415485
18755,-4.45685726375719
18759,-3.2280596870960783
18761,-0.2938503595694359
18773,-2.3920086610934788
18775,-5.772731379278116
18779,-1.3390941255678017
18781,-6.434620541329737
18782,-5.033936968957737
18783,-8.212095012797962
18784,-3.760823212086635
18787,-3.5572833720408084
18791,-3.3882792458984206
18791,-3.3882792458984206
18792,-1.1647639427424614
18794,-1.8376373689422802
18798,-3.3083817725073503
1880,-1.0175445277135542
1881,-0.8946095315563813
1881,-0.8946095315563813
18811,2.673071035084165
1882,-6.789613570389349
18825,-1.9766363926419614
18827,-8.903968959315808
18833,9.592189581850726e-4
18835,-7.011779430006871
18836,-5.0872013004709755
18850,-4.9590705009694425
18858,-2.655401382140465
18860,-6.598654285047678
18863,-2.8943858973253476
18870,-4.46536391144566
18870,-4.46536391144566
18878,5.198905648927386
18878,5.198905648927386
18921,-8.185810225916157
18925,-10.68132738836921
18925,-10.68132738836921
18926,-4.006575950538154
18926,-4.006575950538154
18928,-2.417497287546591
1893,-0.6952330130290048
18933,-8.31683954394341
18935,-3.174490962529118
18937,-5.130097911277862
18941,9.592189581850726e-4
18944,-0.9380446318245096
18948,-3.4812705897389593
1895,-1.058614964104149
1895,-1.058614964104149
18950,-6.360930516011717
18951,-1.867675370444934
18958,-1.7475303901940342
18960,9.592189581850726e-4
18961,-1.1865630297534797
18962,-3.0723989227188917
18963,-1.2877006069173795
18964,-0.38956799958974575
18966,-1.4104793211570124
18967,-8.075470159555929
1897,-4.68334744332319
18974,-5.590846908169015
18975,-0.8496376726671536
18978,-4.619378596828167
18978,-4.619378596828167
18980,-4.135594215508822
18990,-2.1052469199695243
18998,-4.154758342058524
1902,-0.9750896776763098
19022,-6.7211633095685555
19022,-6.7211633095685555
19023,-3.167017599812706
19023,-3.167017599812706
19034,-6.260723126236914
19035,-8.389164516307373
19038,-1.5092915915103646
19041,-5.847691876546191
19052,-3.46090737403339
19057,-0.7358815636961067
19059,-1.1348514961014247
19066,-5.319056549217606
19078,-4.162985145837079
19091,-3.9521553138824648
19105,-3.620348706618979
19114,-3.6033370644596077
19119,-7.815265615785224
19126,-4.257004566142754
19126,-4.257004566142754
19127,-1.0277312813086084
1914,0.07665685751861177
19141,-0.5143511662099645
19146,-5.116163920652531
19155,-9.061755552176843
19156,-3.554917645160115
19157,9.592189581850726e-4
19162,-8.740303355000528
19166,-11.884042889333031
19170,9.592189581850726e-4
19175,-2.518398664594008
19176,-5.534251372460451
19177,-4.03642364170344
19179,-10.329597991442839
19179,-10.329597991442839
19181,-0.8002083268295599
19182,-5.565776048448272
19183,-5.726895749426136
19184,0.7610219031258051
19190,-0.8737219649435455
19191,-0.7995366861415125
19195,-4.310295029184993
19196,-1.8928527032982176
19196,-1.8928527032982176
19197,-3.342911344713613
1920,-0.5497581023008777
19202,-0.7894668432055484
19203,-0.9438023913419491
19205,-5.280649486789485
19205,-5.280649486789485
19206,-4.203786779327383
19213,-2.234163714622065
19213,-2.234163714622065
19215,-0.49354529155059607
19216,-2.6198483453505985
19218,-5.746617551634515
19223,-2.653737790956859
19226,-8.076159848230427
19229,-4.976740256111998
19230,-6.0940601978473925
19231,-12.409521826720814
19232,-4.968958995523118e-4
19240,-9.063079417299313
19241,-4.114451921783872
19245,-2.3993712455792244
19246,-1.4319763033600759
19247,2.117628628414275
19248,0.11771742099616785
19251,-4.395555176704675
19253,-6.798315461538531
19259,-0.2306043577653153
19266,-3.484223118278505
19269,-6.514428282509761
19269,-6.514428282509761
19272,-5.243415761174195
19273,-2.882217245642151
19275,-0.8207460942276141
19276,-2.4748519301330334
19277,-3.109981413227614
19281,-0.7826671357895869
19284,-7.009676030604703
19285,-3.94671966967658
19286,0.45358060196173233
19289,-1.5150633199868726
19293,-1.0416376941849195
19294,-8.446178552443387
19298,-8.113713988798533
19302,-3.455830428925032
19303,-0.32092200739442706
19305,-7.337656536442971
19308,-5.242921997524536
19309,-3.9907463720171386
19311,-6.2971320270545474
19314,-1.4083310459929046
19316,-3.7203471626930513
19319,9.592189581850726e-4
19322,-4.007171739345886
19324,-6.965176963935018
19324,-6.965176963935018
19327,-1.4406993178832734
19327,-1.4406993178832734
19329,-7.626725348186435
19329,-7.626725348186435
19330,-1.71817678350851
19338,-4.675010417639028
1934,-0.21405952881058912
19347,-2.6402991559447386
19348,-3.205551742448403
19348,-3.205551742448403
19349,-1.2977529865477073
19352,-2.2313095533631135
19353,-5.392955470329038
19355,-13.676055244310609
19358,-2.3902707623242208
19366,-3.3141413940792983
19366,-3.3141413940792983
19370,-1.7563036353687855
19374,-6.68863423928182
19377,-4.490140943544783
19378,-7.675196453754758
19379,-8.467919527379268
1938,-0.9904804701652768
19380,-8.404407330908615
19381,-7.7929437497420775
19382,-8.862737345874708
19384,-5.816875816305865
19385,-5.507846634616734
19386,-5.47017339941966
19388,-8.653308619410419
19389,-9.324010416267454
19390,-9.504310113865081
19391,-8.57150923525234
19392,-8.75596657251414
19393,-0.45846726371926555
19394,-7.40165429546978
19395,-9.099166848920802
19397,-9.174009493097827
19398,-6.7744705305901
1940,-3.8448882673694538
19401,-6.245620909361033
19403,-2.433671051910268
19404,-5.444276930062434
19406,-8.274538868102049
19408,-3.965245502196829
19412,-5.566906547675792
19413,-6.670209950161666
19415,-9.288551596523066
19419,-5.120586534568088
19421,-4.58183273028346
19422,-8.806751222525877
19426,-1.0061420634260274
19426,-1.0061420634260274
19429,-0.28790344519307726
19430,-8.282055118167765
19430,-8.282055118167765
19432,-3.7754581133732676
19435,-3.2059435023116194
19436,-6.227924587617828
19438,-4.004990966797043
19438,-4.004990966797043
19440,-4.163511659223018
19445,-3.7960925600101283
19456,9.592189581850726e-4
19457,9.592189581850726e-4
19457,9.592189581850726e-4
19459,-3.267284161780433
19463,-2.1421998276397205
19464,-2.2764547622422096
19467,-1.641891590552274
19469,-3.099044009598118
19469,-3.099044009598118
1947,-11.767932333331396
19470,-11.157266535453772
19470,-11.157266535453772
19474,-1.518380279423899
19476,-9.405225616563301
19476,-9.405225616563301
19479,-3.6078894428640242
19481,-4.3254750614734006
19481,-4.3254750614734006
19482,-3.3930619990154813
19484,-4.942100615136029
19486,-1.627962025072331
19488,-6.781882408008284
19489,9.592189581850726e-4
1949,-1.8089712090492192
19490,-3.1661086764634345
19491,-6.429184134927057
19493,-4.3280506618278904
19498,-4.783001011861727
19499,-6.043550835021046
1950,-4.1013510790973635
1950,-4.1013510790973635
19502,-7.888272225936729
19504,-2.2922167982516686
19506,-5.2677897557557
19509,-8.776061920645938
19512,-9.1319875662313
19516,-2.8392120109313046
1952,-3.1527261422080644
19524,-6.943256044378242
19537,-5.380642843672707
19539,-7.123594975702605
19544,-2.0260563241969525
19546,-6.300953781272692
19547,-2.363839473284832
19548,-3.19465826740975
19552,-2.259086629557129
19552,-2.259086629557129
19553,-9.675520917790587
19554,-0.16105743964850436
19555,-2.5969998260123384
19556,-9.581566525670056
19558,-6.747299686177067
19561,-2.8366292769479577
19562,-0.8532734298202543
19563,-0.5386721154380423
19564,-3.6371680855680357
19568,-3.250688004920817
19570,1.101706039451305
19572,9.592189581850726e-4
19575,-1.4159403468553167
19576,-3.5457212217634537
19580,-4.6341560391142185
19581,-8.796323264738664
19583,-5.3185070269738
19586,-4.373191446951395
19587,-5.9049632474499205
1959,-1.5819571957463865
19592,-3.774936763218994
19594,-0.3178124416742888
19595,-5.330199416406063
19596,-6.93438167213003
19597,-5.885475735084163
19599,-6.236563091359955
19600,-6.203216768955653
19601,-5.843815352966077
19602,-2.8469661546338716
19603,-5.935773861161991
19606,-6.868667007452223
19607,-2.880773604146062
19608,-7.111310853659215
19610,-13.572975385903495
19612,-6.639512178481805
19615,-3.1026803079038117
19618,9.592189581850726e-4
1962,-0.8849075803371929
19620,-3.7031927429326474
19620,-3.7031927429326474
19622,-5.635480350897613
19623,-6.16463900205049
19626,-5.993585793144955
19628,-3.9736839332737133
19629,-6.440807181238409
19633,-1.3141339435868344
19634,-1.4080184492622947
19635,9.592189581850726e-4
19636,-6.644033174015281
19637,-4.009075701276968
19638,-6.036457472823939
19639,-6.19408072021873
19640,-5.503537801272694
19643,-9.085825426656555
19643,-9.085825426656555
19644,-3.4878543030257467
19647,-4.089897710600387
19649,-0.28171655145201735
19650,9.592189581850726e-4
19654,-2.099169829634682
19656,-4.454667643416828
19657,-7.692389640557677
19659,-0.8569541286122495
19661,-5.874668801161939
19662,-4.459148993209861
19664,-2.379856625002384
19668,-9.49225606060232
19670,-3.1731240352062815
19672,9.592189581850726e-4
19686,-4.104319660873817
