feature_number,Organism,combined_ID,binary_ID,SmilesLibrary_,SmilesAnalog_,network,ZodiacMF,ZodiacScore,C,H,N,O,P,S,NOSC,dG,Intersection
14114,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Eicosanoids,3,NA,NA,1063,C20H45N4O9,0.903603604,20,45,4,9,0,0,-0.75,81.675,NA
14114,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Eicosanoids,3,NA,NA,1063,C20H45N4O9,0.903603604,20,45,4,9,0,0,-0.75,81.675,NA
14220,Porites lobata,Fastigilin B,2,NA,N/A,21,C21H41NO5,1,21,41,1,5,0,0,-1.333333333333333,98.29999999999998,coral
14220,Pocillopora verrucosa,Fastigilin B,2,NA,N/A,21,C21H41NO5,1,21,41,1,5,0,0,-1.333333333333333,98.29999999999998,coral
14222,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,3,NA,NA,21,C21H39NO5,1,21,39,1,5,0,0,-1.2380952380952381,95.58571428571429,coral
14222,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,3,NA,NA,21,C21H39NO5,1,21,39,1,5,0,0,-1.2380952380952381,95.58571428571429,coral
14365,Dictyota,Carbobenzyloxyglycylglycyl-L-norleucine,2,NA,CCCCC(C(=O)O)NC(=O)CNC(=O)CNC(=O)OCC1=CC=CC=C1,336,C12H22N2O3,1,12,22,2,3,0,0,-0.833333333333333,84.04999999999998,Dictyota
14409,Porites lobata,"Dodeca-2(E),4(E)-dienoic acid",2,NA,CCCCCCCC=CC=CC(=O)O,6163,C21H39NO5,1,21,39,1,5,0,0,-1.2380952380952381,95.58571428571429,coral
14409,Pocillopora verrucosa,"Dodeca-2(E),4(E)-dienoic acid",2,NA,CCCCCCCC=CC=CC(=O)O,6163,C21H39NO5,1,21,39,1,5,0,0,-1.2380952380952381,95.58571428571429,coral
14416,Porites lobata,Vincristine,2,NA,N/A,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
14449,CCA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C17H22N4O5,0.7,17,22,4,5,0,0,0,60.3,NA
14449,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C17H22N4O5,0.7,17,22,4,5,0,0,0,60.3,NA
14449,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C17H22N4O5,0.7,17,22,4,5,0,0,0,60.3,NA
14578,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,C20H33N11O5,1,20,33,11,5,0,0,0.5,46.05,Poc
14615,Pocillopora verrucosa,N-Oleoyltaurine,2,NA,CCCCCCCCC=CCCCCCCCC(=O)NCCS(=O)(=O)O,17,C18H37NO2P2,1,18,37,1,2,2,0,-2.2222222222222223,123.63333333333333,Poc
14621,Pocillopora verrucosa,N-Oleoyltaurine,2,NA,CCCCCCCCC=CCCCCCCCC(=O)NCCS(=O)(=O)O,17,C18H37NO2P2,1,18,37,1,2,2,0,-2.2222222222222223,123.63333333333333,Poc
14682,Pocillopora verrucosa,(-)-Secoisolariciresinol,1,COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O,COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O,-1,C19H20N4,1,19,20,4,0,0,0,-0.4210526315789478,72.30000000000001,Poc
14682,Pocillopora verrucosa,(-)-Secoisolariciresinol,1,COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O,COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O,-1,C19H20N4,1,19,20,4,0,0,0,-0.4210526315789478,72.30000000000001,Poc
14690,Dictyota,"N-(1,1-Dimethyl-2-hydroxyethyl)-3-amino-2-hydroxypropanesulfonic acid",2,NA,CC(C)(CO)NCC(CS(=O)(=O)O)O,17,C18H25NO6,0.684684685,18,25,1,6,0,0,-0.5555555555555554,76.13333333333333,Dictyota
14847,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H34N12O4P,0.9995996,14,34,12,4,1,0,0.3571428571428572,50.12142857142857,Poc
14856,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C17H22N4O5,0.7,17,22,4,5,0,0,0,60.3,Poc
14888,Turf,Spectral Match to Oleoyl L-carnitine from NIST14,2,NA,N/A,1730,C7H34N21OP2,1,7,34,21,1,2,0,3,-25.200000000000003,Turf
15087,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C24H36N4O12,1,24,36,4,12,0,0,0,60.3,Por
15101,Porites lobata,"NCGC00384954-01_C28H37NO8_2-[(6'R,8a'S)-4,6'-Dihydroxy-2',5',5',8a'-tetramethyl-6-oxo-3',4',4a',5',6,6',7',8,8',8a'-decahydro-2'H-spiro[furo[2,3-e]isoindole-2,1'-naphthalen]-7(3H)-yl]pentanedioic acid",2,NA,CC1CCC2C(C)(C)[C@H](O)CC[C@]2(C)C13CC4=C(O3)C5=C(C=C4O)C(=O)N(C5)C(CCC(O)=O)C(O)=O,2938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
15119,Porites lobata,no matches;no matches;no matches;no matches,3,NA,NA,-1,C19H37NO5,1,19,37,1,5,0,0,-1.2631578947368425,96.30000000000001,Por
15198,Porites lobata,3-Iodo-L-tyrosine,1,C1=CC(=C(C=C1CC(C(=O)[O-])[NH3+])I)O,C1=CC(=C(C=C1CC(C(=O)[O-])[NH3+])I)O,141,C8H11N2O3P4,1,NA,NA,NA,NA,NA,NA,NA,NA,coral
15198,Pocillopora verrucosa,3-Iodo-L-tyrosine,1,C1=CC(=C(C=C1CC(C(=O)[O-])[NH3+])I)O,C1=CC(=C(C=C1CC(C(=O)[O-])[NH3+])I)O,141,C8H11N2O3P4,1,NA,NA,NA,NA,NA,NA,NA,NA,coral
15291,Pocillopora verrucosa,no matches;no matches;no matches;no matches,3,NA,NA,-1,C19H38N4O4,0.997497497,19,38,4,4,0,0,-0.9473684210526319,87.30000000000001,Poc
15362,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Eicosanoids,3,NA,NA,1063,C21H52N9O7P,0.945845846,21,52,9,7,1,0,-0.7619047619047619,82.0142857142857,Por
15427,Pocillopora verrucosa,no matches;no matches;no matches;no matches,3,NA,NA,-1,C23H45NO6,0.9998999,23,45,1,6,0,0,-1.304347826086956,97.47391304347825,Poc
15438,Porites lobata,3-Iodo-L-tyrosine,2,NA,C1=CC(=C(C=C1CC(C(=O)[O-])[NH3+])I)O,141,C9H8NO10P,0.837137137,9,8,1,10,1,0,1.1111111111111112,28.63333333333333,Por
15466,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C23H34N4O12,1,23,34,4,12,0,0,0.08695652173913038,57.82173913043478,coral
15466,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C23H34N4O12,1,23,34,4,12,0,0,0.08695652173913038,57.82173913043478,coral
15525,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,3,NA,NA,2237,C18H46N12O2P,1,18,46,12,2,1,0,-0.6111111111111107,77.71666666666665,Poc
15539,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C22H32N4O12,1,22,32,4,12,0,0,0.18181818181818166,55.11818181818182,coral
15539,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C22H32N4O12,1,22,32,4,12,0,0,0.18181818181818166,55.11818181818182,coral
15587,Pocillopora verrucosa,Ricinoleic Acid methyl ester,2,NA,N/A,-1,C24H52N3O6P,0.759059059,24,52,3,6,1,0,-1.5,103.05,Poc
15601,CCA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H37NO10,0.942042042,20,37,1,10,0,0,-0.7000000000000002,80.25,CCA
15644,Dictyota,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Monoterpenoids,3,NA,NA,155,C29H47N17O3,0.185885886,29,47,17,3,0,0,0.34482758620689635,50.47241379310345,Dictyota
15740,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C22H41NO10,1,22,41,1,10,0,0,-0.8181818181818183,83.61818181818182,coral
15740,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C22H41NO10,1,22,41,1,10,0,0,-0.8181818181818183,83.61818181818182,coral
15785,Porites lobata,Octanoylcarnitine,1,CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,N/A,21,C15H29NO4,1,15,29,1,4,0,0,-1.2000000000000002,94.5,Por
15972,Porites lobata,"(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
15989,Porites lobata,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
15993,Porites lobata,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coral
15993,Pocillopora verrucosa,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coral
16046,Pocillopora verrucosa,3-Hydroxyhexadecanoylcarnitine,1,CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C23H45NO5,1,23,45,1,5,0,0,-1.391304347826087,99.95217391304348,Poc
16084,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Eicosanoids,3,NA,NA,1063,C21H52N9O7P,1,21,52,9,7,1,0,-0.7619047619047619,82.0142857142857,Por
16088,Porites lobata,"3-[21-benzyl-3,24-bis(butan-2-yl)-6-(2-carboxyethyl)-7,10,28-trimethyl-2,5,8,11,14,20,23,26,29,32-decaoxo-9,30-bis(propan-2-yl)-25-oxa-1,4,7,10,13,19,22,28,31-nonaazatricyclo[31.4.0.0�?,�?]heptatriacontan-27-yl]propanoic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
16123,Porites lobata,"N-Acetyl-L-phenylalanyl-3,5-diiodo-L-tyrosine",2,NA,CC(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2=CC(=C(C(=C2)I)O)I)C(=O)O,141,C8H8N2O10P5,0.9997998,NA,NA,NA,NA,NA,NA,NA,NA,Por
16278,Porites lobata,O-Arachidonoylglycidol,2,NA,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC1CO1,343,C25H44NO7P,1,25,44,1,7,1,0,-1.2800000000000002,96.78,coral
16278,Pocillopora verrucosa,O-Arachidonoylglycidol,2,NA,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC1CO1,343,C25H44NO7P,1,25,44,1,7,1,0,-1.2800000000000002,96.78,coral
16286,Porites lobata,"5.alpha.-Pregnan-17-ol-3,20-dione",2,NA,CC(=O)C1(CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C)O,-1,C14H22O3,1,14,22,0,3,0,0,-1.1428571428571432,92.87142857142858,Por
16377,Dictyota,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Carbohydrates and carbohydrate conjugates,3,NA,NA,1291,C19H37NO6,1,19,37,1,6,0,0,-1.1578947368421053,93.3,NA
16377,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Carbohydrates and carbohydrate conjugates,3,NA,NA,1291,C19H37NO6,1,19,37,1,6,0,0,-1.1578947368421053,93.3,NA
16401,Dictyota,Ser Gly Thr,2,NA,N/A,2108,C24H40N6O2,1,24,40,6,2,0,0,-0.75,81.675,NA
16401,Pocillopora verrucosa,Ser Gly Thr,2,NA,N/A,2108,C24H40N6O2,1,24,40,6,2,0,0,-0.75,81.675,NA
16439,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C23H34N4O12,1,23,34,4,12,0,0,0.08695652173913038,57.82173913043478,coral
16439,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C23H34N4O12,1,23,34,4,12,0,0,0.08695652173913038,57.82173913043478,coral
16494,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C21H37NO8,0.993593594,21,37,1,8,0,0,-0.8571428571428568,84.72857142857141,Poc
17057,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C23H35N2O7,1,23,35,2,7,0,0,-0.6521739130434785,78.88695652173914,Poc
17064,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,77,C16H51N21O5,1,16,51,21,5,0,0,1.375,21.112499999999997,Por
17069,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C21H39NO10,0.953453453,21,39,1,10,0,0,-0.7619047619047619,82.0142857142857,Poc
17083,Porites lobata,3-Hydroxyoleylcarnitine,2,NA,N/A,21,C20H37NO5,1,20,37,1,5,0,0,-1.2000000000000002,94.5,coral
17083,Pocillopora verrucosa,3-Hydroxyoleylcarnitine,2,NA,N/A,21,C20H37NO5,1,20,37,1,5,0,0,-1.2000000000000002,94.5,coral
17086,CCA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,77,C20H42O9,1,20,42,0,9,0,0,-1.2000000000000002,94.5,NA
17086,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,77,C20H42O9,1,20,42,0,9,0,0,-1.2000000000000002,94.5,NA
17086,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,77,C20H42O9,1,20,42,0,9,0,0,-1.2000000000000002,94.5,NA
17171,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,3,NA,NA,434,C14H28O8,1,14,28,0,8,0,0,-0.8571428571428568,84.72857142857141,Poc
17292,Porites lobata,(R)-(+)-Citronellic acid,2,NA,CC(CCC=C(C)C)CC(=O)O,5082,C14H31NO2,1,14,31,1,2,0,0,-1.7142857142857144,109.15714285714286,coral
17292,Pocillopora verrucosa,(R)-(+)-Citronellic acid,2,NA,CC(CCC=C(C)C)CC(=O)O,5082,C14H31NO2,1,14,31,1,2,0,0,-1.7142857142857144,109.15714285714286,coral
17318,Porites lobata,Matairesinol,2,NA,COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O,-1,C14H31NO2,1,14,31,1,2,0,0,-1.7142857142857144,109.15714285714286,coral
17318,Pocillopora verrucosa,Matairesinol,2,NA,COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O,-1,C14H31NO2,1,14,31,1,2,0,0,-1.7142857142857144,109.15714285714286,coral
17373,CCA,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary producers
17373,Dictyota,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary producers
17373,Porites lobata,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary producers
17373,Pocillopora verrucosa,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary producers
17373,Turf,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary producers
17546,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,2248,C21H33N2O6,1,21,33,2,6,0,0,-0.7142857142857144,80.65714285714286,Poc
17553,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C10H37N13O4P2,0.545845846,10,37,13,4,2,0,0,60.3,Poc
17580,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C18H27N3O9,1,18,27,3,9,0,0,0,60.3,Poc
17645,CCA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O10,1,20,34,0,10,0,0,-0.7000000000000002,80.25,NA
17645,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O10,1,20,34,0,10,0,0,-0.7000000000000002,80.25,NA
17645,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O10,1,20,34,0,10,0,0,-0.7000000000000002,80.25,NA
17657,CCA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O10,1,20,34,0,10,0,0,-0.7000000000000002,80.25,NA
17657,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O10,1,20,34,0,10,0,0,-0.7000000000000002,80.25,NA
17843,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
17906,Pocillopora verrucosa,no matches;no matches;no matches;no matches,3,NA,NA,-1,C26H45NO15,0.265365365,26,45,1,15,0,0,-0.4615384615384617,73.45384615384616,Poc
17992,Dictyota,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,3,NA,NA,59,C19H47N8O5P,1,19,47,8,5,1,0,-0.9473684210526319,87.30000000000001,Dictyota
18001,Porites lobata,Vincristine,2,NA,N/A,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
18075,Pocillopora verrucosa,16-Hydroxyhexadecanoic acid,2,NA,C(CCCCCCCC(=O)O)CCCCCCCO,21,C21H39NO6,1,21,39,1,6,0,0,-1.1428571428571432,92.87142857142858,Poc
18113,Pocillopora verrucosa,Fastigilin B,2,NA,N/A,21,C22H43NO5,1,22,43,1,5,0,0,-1.3636363636363633,99.16363636363636,Poc
18201,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
18312,Porites lobata,L-Arachidonoylcarnitine,2,NA,N/A,21,C18H33NO5,1,18,33,1,5,0,0,-1.1111111111111107,91.96666666666665,coral
18312,Pocillopora verrucosa,L-Arachidonoylcarnitine,2,NA,N/A,21,C18H33NO5,1,18,33,1,5,0,0,-1.1111111111111107,91.96666666666665,coral
18505,Porites lobata,no matches;no matches;no matches;no matches,3,NA,NA,-1,C24H37N,0.9997998,24,37,1,0,0,0,-1.416666666666667,100.67500000000001,coral
18505,Pocillopora verrucosa,no matches;no matches;no matches;no matches,3,NA,NA,-1,C24H37N,0.9997998,24,37,1,0,0,0,-1.416666666666667,100.67500000000001,coral
18574,Dictyota,Leu Arg Thr,2,NA,N/A,-1,C15H34N7O4P,1,15,34,7,4,1,0,-0.666666666666667,79.30000000000001,Dictyota
18925,CCA,"(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",2,NA,N/A,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18925,Porites lobata,"(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",2,NA,N/A,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18925,Pocillopora verrucosa,"(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",2,NA,N/A,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18925,Turf,"(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",2,NA,N/A,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18926,Porites lobata,Baccatin III,2,NA,N/A,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
18933,Dictyota,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,336,C20H36N2O6,0.994394394,20,36,2,6,0,0,-0.9000000000000004,85.95,Dictyota
19179,CCA,Pro-Glu-Arg,1,C1CC(NC1)C(=O)NC(CCC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)O,CCCCCCCCC#CCC#CCC#CCCCC(=O)O,3352,C16H28N6O6,0.796096096,16,28,6,6,0,0,0.125,56.7375,NA
19179,Dictyota,Pro-Glu-Arg,1,C1CC(NC1)C(=O)NC(CCC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)O,CCCCCCCCC#CCC#CCC#CCCCC(=O)O,3352,C16H28N6O6,0.796096096,16,28,6,6,0,0,0.125,56.7375,NA
19179,Porites lobata,Pro-Glu-Arg,1,C1CC(NC1)C(=O)NC(CCC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)O,CCCCCCCCC#CCC#CCC#CCCCC(=O)O,3352,C16H28N6O6,0.796096096,16,28,6,6,0,0,0.125,56.7375,NA
