feature_number,Organism,T0,TF,log2_change,network,N,P,C,O,H,NOSC,row m/z,n_presence,nc,oc,hc,log_nc,log_oc,log_hc,logxic,log_snc,log_soc,log_shc,ra,ra_mean
12953,Pocillopora verrucosa,4009058.1130000106,1960269.0763359359,-2.9127253082674422,2550,1,1,18,4,35,-1.6111111111111107,383.2240778114185,1,0.05555555555555555,0.2222222222222222,1.9444444444444444,-1.255272505103306,-0.6532125137753437,0.28879553924696955,6.60304235157911,5.3477698464758046,5.949829837803766,6.891837890826079,NA,1.0256045681588657e-4
12978,Porites lobata,10348661.004179683,4152272.152890629,-4.7793678003174875,-1,6,0,21,4,42,-0.7619047619047619,443.33545939127606,1,0.2857142857142857,0.19047619047619047,2,-0.5440680443502757,-0.7201593034059569,0.3010299956639812,7.014884160796291,6.470816116446016,6.294724857390334,7.3159141564602725,NA,9.160556849334173e-4
13060,Dictyota,2481842.833124996,0,-6.6,212,4,0,24,8,55,-1.125,528.4109026343159,1,0.16666666666666666,0.3333333333333333,2.2916666666666665,-0.7781512503836436,-0.47712125471966244,0.3601514477826378,6.394774275604394,5.6166230252207505,5.917653020884732,6.754925723387032,NA,7.037639865541549e-5
13060,Pocillopora verrucosa,8180485.567015527,20101.89070312478,-6.617177866819928,212,4,0,24,8,55,-1.125,528.4109026343159,1,0.16666666666666666,0.3333333333333333,2.2916666666666665,-0.7781512503836436,-0.47712125471966244,0.3601514477826378,6.912779082744278,6.134627832360634,6.435657828024615,7.272930530526915,NA,2.0031139402287783e-4
13060,Porites lobata,4744259.6116621,0,-6.6,212,4,0,24,8,55,-1.125,528.4109026343159,1,0.16666666666666666,0.3333333333333333,2.2916666666666665,-0.7781512503836436,-0.47712125471966244,0.3601514477826378,6.676168446129263,5.898017195745619,6.1990471914096,7.036319893911901,NA,3.8731077655221444e-4
13062,Dictyota,1645377.0701406493,71183.84091015783,-5.075164992164003,212,12,1,21,4,56,-0.8095238095238093,572.4373334545791,1,0.5714285714285714,0.19047619047619047,2.6666666666666665,-0.24303804868629447,-0.7201593034059569,0.4259687322722811,6.216265440714933,5.9732273920286385,5.496106137308977,6.642234172987214,NA,4.527253452846771e-5
13062,Pocillopora verrucosa,10754620.756289102,0,-6.6,212,12,1,21,4,56,-0.8095238095238093,572.4373334545791,1,0.5714285714285714,0.19047619047619047,2.6666666666666665,-0.24303804868629447,-0.7201593034059569,0.4259687322722811,7.031595100325071,6.788557051638777,6.311435796919114,7.457563832597352,NA,2.6213658461665234e-4
13062,Porites lobata,4311044.209361327,0,-6.6,212,12,1,21,4,56,-0.8095238095238093,572.4373334545791,1,0.5714285714285714,0.19047619047619047,2.6666666666666665,-0.24303804868629447,-0.7201593034059569,0.4259687322722811,6.634582476526639,6.391544427840344,5.9144231731206816,7.06055120879892,NA,3.450090967823451e-4
13087,Dictyota,3887507.1033476363,2019485.417708003,-1.361629154965048,336,1,0,14,4,25,-1,272.18569914639477,1,0.07142857142857142,0.2857142857142857,1.7857142857142858,-1.146128035678238,-0.5440680443502757,0.2518119729937996,6.589671195589071,5.443543159910833,6.0456031512387955,6.8414831685828705,NA,1.087888274134792e-4
13096,Pocillopora verrucosa,4272047.880281341,65066.3264760747,-5.913352712756677,21,1,0,22,5,41,-1.2727272727272725,400.3062675582038,1,0.045454545454545456,0.22727272727272727,1.8636363636363635,-1.3424226808222062,-0.6434526764861874,0.2703611758975292,6.6306361115358206,5.288213430713615,5.987183435049634,6.900997287433349,NA,1.0438982328989753e-4
13098,Dictyota,754572.7003437482,50284855.07564053,3.8453508890351884,199,2,0,12,2,22,-1,227.17574954208902,1,0.16666666666666666,0.16666666666666666,1.8333333333333333,-0.7781512503836436,-0.7781512503836436,0.2632414347745814,5.8777010888261,5.099549838442457,5.099549838442457,6.140942523600682,NA,2.183166147111663e-5
13098,Pocillopora verrucosa,4242849.128179671,408103.31966992596,-3.4299637623929624,199,2,0,12,2,22,-1,227.17574954208902,1,0.16666666666666666,0.16666666666666666,1.8333333333333333,-0.7781512503836436,-0.7781512503836436,0.2632414347745814,6.627657588928059,5.8495063385444155,5.8495063385444155,6.890899023702641,NA,9.778749309398232e-5
13099,Pocillopora verrucosa,1005444.672656236,0,-6.6,-1,1,0,22,4,35,-1.0909090909090908,378.2642599573104,1,0.045454545454545456,0.18181818181818182,1.5909090909090908,-1.3424226808222062,-0.7403626894942439,0.2016453635280694,6.002358177348279,4.659935496526073,5.261995487854035,6.204003540876348,NA,2.5814001358659567e-5
13117,Pocillopora verrucosa,1018851.495761703,1737205.2315625148,-0.9708344975103604,7,1,0,25,8,45,-1.04,488.32262740348034,1,0.04,0.32,1.8,-1.3979400086720375,-0.494850021680094,0.25527250510330607,6.00811088737124,4.610170878699202,5.513260865691146,6.263383392474546,NA,2.5219931927233957e-5
13117,Porites lobata,762028.4262656482,1148028.3479453234,-0.9265465683050518,7,1,0,25,8,45,-1.04,488.32262740348034,1,0.04,0.32,1.8,-1.3979400086720375,-0.494850021680094,0.25527250510330607,5.881971172310791,4.484031163638753,5.387121150630697,6.137243677414097,NA,6.19489014684752e-5
13127,Pocillopora verrucosa,1345953.8828086057,188895.63183544992,-3.0530249467079846,21,1,0,21,5,39,-1.2380952380952381,386.2905839367447,1,0.047619047619047616,0.23809523809523808,1.8571428571428572,-1.3222192947339193,-0.6232492903979004,0.26884531229257996,6.129030179661463,4.806810884927543,5.505780889263562,6.397875491954043,NA,3.274247165257654e-5
13158,Pocillopora verrucosa,4825402.609624952,1293590.0481465189,-2.291473601971989,343,1,1,25,7,42,-1.2000000000000002,500.2774665699524,1,0.04,0.28,1.68,-1.3979400086720375,-0.5528419686577808,0.22530928172586284,6.683533554745901,5.285593546073864,6.130691586088121,6.908842836471764,NA,1.161830543385687e-4
13172,Pocillopora verrucosa,3087430.4252656195,0,-6.6,4106,1,0,10,1,19,-1.4000000000000004,170.15408842722573,1,0.1,0.1,1.9,-1,-1,0.2787536009528289,6.489597179623617,5.489597179623617,5.489597179623617,6.768350780576446,NA,7.424271784827586e-5
13174,Pocillopora verrucosa,7329156.525730449,0,-6.6,21,1,0,23,5,45,-1.391304347826087,416.3376093675315,1,0.043478260869565216,0.21739130434782608,1.9565217391304348,-1.3617278360175928,-0.6627578316815741,0.29148467775775083,6.865053996837745,5.503326160820152,6.202296165156171,7.156538674595496,NA,1.7793277384552746e-4
13179,Dictyota,1127532.6221640706,688625.4826464888,-0.9333658831217541,415,1,0,36,6,57,-1.166666666666667,600.4314533784661,1,0.027777777777777776,0.16666666666666666,1.5833333333333333,-1.5563025007672873,-0.7781512503836436,0.1995723549052041,6.052129115890034,4.495826615122747,5.2739778655063905,6.251701470795238,NA,3.046194278185152e-5
13209,Pocillopora verrucosa,3465832.2374257846,80538.27639746117,-5.52470547764913,2393,2,0,20,2,35,-1.25,358.25936648897095,1,0.1,0.1,1.75,-1,-1,0.24303804868629444,6.5398075369919875,5.5398075369919875,5.5398075369919875,6.782845585678282,NA,8.477982887808739e-5
13233,Pocillopora verrucosa,11491724.706324015,0,-6.6,21,1,0,24,5,47,-1.416666666666667,430.3532015339516,1,0.041666666666666664,0.20833333333333334,1.9583333333333333,-1.3802112417116061,-0.6812412373755872,0.29188661622411144,7.060385213564564,5.680173971852958,6.379143976188977,7.352271829788676,NA,2.7937303843862237e-4
13254,Pocillopora verrucosa,10055254.588671874,463968.7704013678,-4.565140447609865,1841,1,0,14,6,25,-0.7142857142857144,304.1751944817335,1,0.07142857142857142,0.42857142857142855,1.7857142857142858,-1.146128035678238,-0.36797678529459443,0.2518119729937996,7.0023930709601725,5.856265035281934,6.634416285665578,7.254205043953972,NA,2.4274983428813107e-4
13301,Pocillopora verrucosa,9675531.355531463,8202621.387736347,-0.2625236276994511,-1,2,1,26,3,43,-1.384615384615385,463.30521099414403,1,0.07692307692307693,0.11538461538461539,1.6538461538461537,-1.1139433523068367,-0.9378520932511555,0.21849510760876853,6.985674824692357,5.87173147238552,6.047822731441201,7.2041699323011255,NA,2.350219641527617e-4
13312,Pocillopora verrucosa,790329.6164667975,1163044.636178713,0.3961383977462239,619,2,0,15,6,26,-0.5333333333333332,331.1867431843235,1,0.13333333333333333,0.4,1.7333333333333334,-0.8750612633917001,-0.3979400086720376,0.23888208891513674,5.897808256805861,5.022746993414161,5.499868248133824,6.136690345720998,NA,1.9749053247207462e-5
13318,Pocillopora verrucosa,5180956.264554724,0,-6.6,21,1,0,22,5,43,-1.3636363636363633,402.3219206211734,1,0.045454545454545456,0.22727272727272727,1.9545454545454546,-1.3424226808222062,-0.6434526764861874,0.2910457747573803,6.714409926171947,5.371987245349741,6.07095724968576,7.0054557009293275,NA,1.2745274195532098e-4
13373,Pocillopora verrucosa,7861317.563949205,306398.26548632735,-5.620322773602707,427,1,0,21,5,37,-1.1428571428571432,384.2747238557473,1,0.047619047619047616,0.23809523809523808,1.7619047619047619,-1.3222192947339193,-0.6232492903979004,0.2459824293330757,6.89549534028858,5.573276045554661,6.27224604989068,7.141477769621656,NA,1.8085081659484714e-4
13469,Dictyota,523239.98309374286,13961841.928968757,2.416341342736254,17,1,2,13,4,31,-2.3076923076923075,350.1601519287699,1,0.07692307692307693,0.3076923076923077,2.3846153846153846,-1.1139433523068367,-0.5118833609788743,0.3774183415274359,5.718700922956727,4.60475757064989,5.206817561977853,6.096119264484163,NA,1.2881217311596663e-5
13519,Pocillopora verrucosa,2382960.813218771,2281635.3430390544,-0.12720259163085956,857,2,0,13,7,24,-0.3076923076923075,359.12420868844714,1,0.15384615384615385,0.5384615384615384,1.8461538461538463,-0.8129133566428556,-0.26884531229257996,0.26626788940476925,6.377116900616375,5.56420354397352,6.108271588323795,6.643384790021145,NA,5.794329726685615e-5
13546,Dictyota,1519732.3103515632,1256712.8877363289,-0.5497710026182053,1630,1,0,20,9,43,-1.0999999999999996,442.3016328847688,1,0.05,0.45,2.15,-1.3010299956639813,-0.3467874862246563,0.33243845991560533,6.181767096908319,4.880737101244338,5.834979610683663,6.514205556823925,NA,4.1673574016643685e-5
13546,Porites lobata,2159745.2028984316,1830740.3899375014,-1.7655545502227041,1630,1,0,20,9,43,-1.0999999999999996,442.3016328847688,1,0.05,0.45,2.15,-1.3010299956639813,-0.3467874862246563,0.33243845991560533,6.334402518047983,5.033372522384002,5.987615031823327,6.666840977963588,NA,1.8225197099283505e-4
13551,Dictyota,1354413.9604062368,3331198.9260000763,1.1522405764772539,199,2,0,12,2,22,-1,227.17574277092785,1,0.16666666666666666,0.16666666666666666,1.8333333333333333,-0.7781512503836436,-0.7781512503836436,0.2632414347745814,6.13175142154517,5.353600171161526,5.353600171161526,6.394992856319751,NA,3.989944298970471e-5
13551,Pocillopora verrucosa,178531.55784178618,7021486.633048835,2.655197450883924,199,2,0,12,2,22,-1,227.17574277092785,1,0.16666666666666666,0.16666666666666666,1.8333333333333333,-0.7781512503836436,-0.7781512503836436,0.2632414347745814,5.2517149945948285,4.473563744211185,4.473563744211185,5.51495642936941,NA,4.435722525208416e-6
13582,Dictyota,9010886.027328113,31306.56287695349,-6.4922650090210485,3453,2,0,13,5,24,-0.615384615384615,289.17582863623016,1,0.15384615384615385,0.38461538461538464,1.8461538461538463,-0.8129133566428556,-0.4149733479708179,0.26626788940476925,6.954767496623962,6.141854139981106,6.539794148653144,7.221035386028731,NA,2.2559661830165288e-4
13632,CCA,52717326.23442967,27140959.665062442,-3.3190908745568253,7,1,0,21,5,45,-1.5238095238095237,414.316224261028,1,0.047619047619047616,0.23809523809523808,2.142857142857143,-1.3222192947339193,-0.6232492903979004,0.3309932190414244,7.721953375199761,6.3997340804658425,7.098704084801861,8.052946594241186,NA,0.003969749686195853
13756,CCA,3184897.177921852,5158476.074453131,0.5905269654325243,-1,2,1,11,2,21,-1.4545454545454541,267.1227359928067,1,0.18181818181818182,0.18181818181818182,1.9090909090909092,-0.7403626894942439,-0.7403626894942439,0.2808266095756942,6.503095416017687,5.762732726523443,5.762732726523443,6.783922025593381,NA,3.107756022060925e-4
13756,Dictyota,3149879.0251562605,3361955.28762109,-1.283849207406212,-1,2,1,11,2,21,-1.4545454545454541,267.1227359928067,1,0.18181818181818182,0.18181818181818182,1.9090909090909092,-0.7403626894942439,-0.7403626894942439,0.2808266095756942,6.498293874514687,5.757931185020443,5.757931185020443,6.779120484090381,NA,9.036717863677673e-5
13756,Pocillopora verrucosa,2266400.4598515406,2329343.402693362,-0.015276464382283542,-1,2,1,11,2,21,-1.4545454545454541,267.1227359928067,1,0.18181818181818182,0.18181818181818182,1.9090909090909092,-0.7403626894942439,-0.7403626894942439,0.2808266095756942,6.355336649630527,5.614973960136283,5.614973960136283,6.636163259206221,NA,5.6336342409573186e-5
13756,Porites lobata,1929713.4784765737,1912558.8498320263,-1.552761335790075,-1,2,1,11,2,21,-1.4545454545454541,267.1227359928067,1,0.18181818181818182,0.18181818181818182,1.9090909090909092,-0.7403626894942439,-0.7403626894942439,0.2808266095756942,6.2854928302750945,5.54513014078085,5.54513014078085,6.566319439850789,NA,1.3786377205711093e-4
13756,Turf,1474742.7507578088,2167626.1130976537,0.5040076125923242,-1,2,1,11,2,21,-1.4545454545454541,267.1227359928067,1,0.18181818181818182,0.18181818181818182,1.9090909090909092,-0.7403626894942439,-0.7403626894942439,0.2808266095756942,6.168716270029441,5.428353580535197,5.428353580535197,6.4495428796051355,NA,9.55076752941112e-5
1379,Dictyota,22702091.499380864,66383068.331023425,1.547225626997125,-1,1,0,21,2,35,-1.333333333333333,334.27415215929744,1,0.047619047619047616,0.09523809523809523,1.6666666666666667,-1.3222192947339193,-1.021189299069938,0.2218487496163564,7.35606586973927,6.033846575005351,6.334876570669332,7.577914619355626,NA,6.626926207164899e-4
1379,Pocillopora verrucosa,28995297.179222427,69775179.10248062,1.2625559540157358,-1,1,0,21,2,35,-1.333333333333333,334.27415215929744,1,0.047619047619047616,0.09523809523809523,1.6666666666666667,-1.3222192947339193,-1.021189299069938,0.2218487496163564,7.462327564287374,6.140108269553455,6.441138265217436,7.6841763139037305,NA,7.032970014600557e-4
1379,Turf,28347081.855801214,87665419.39601605,1.5546907362035451,-1,1,0,21,2,35,-1.333333333333333,334.27415215929744,1,0.047619047619047616,0.09523809523809523,1.6666666666666667,-1.3222192947339193,-1.021189299069938,0.2218487496163564,7.452508357791447,6.1302890630575275,6.431319058721509,7.674357107407803,NA,0.0018711016538744138
1385,Pocillopora verrucosa,61642491.717222616,34917775.92216723,-2.9848392205979346,701,1,0,20,11,35,-0.5,466.22920637376626,1,0.05,0.55,1.75,-1.3010299956639813,-0.2596373105057561,0.24303804868629444,7.789880185483903,6.488850189819922,7.530242874978146,8.032918234170197,NA,0.0014934847661250187
1395,Dictyota,36759483.300913535,37833895.85042959,-0.05008049527957607,980,2,0,25,4,48,-1.3600000000000003,441.3691961355416,1,0.08,0.16,1.92,-1.0969100130080565,-0.7958800173440752,0.28330122870354957,7.565369398221714,6.468459385213658,6.769489380877639,7.848670626925263,NA,0.0010778000708045496
1395,Pocillopora verrucosa,59882802.837020546,36742529.20590626,-0.7356406760310039,980,2,0,25,4,48,-1.3600000000000003,441.3691961355416,1,0.08,0.16,1.92,-1.0969100130080565,-0.7958800173440752,0.28330122870354957,7.777302119462668,6.680392106454611,6.981422102118592,8.060603348166218,NA,0.0014610981716814528
1395,Porites lobata,71749134.21055844,17735719.771664158,-2.245385815289545,980,2,0,25,4,48,-1.3600000000000003,441.3691961355416,1,0.08,0.16,1.92,-1.0969100130080565,-0.7958800173440752,0.28330122870354957,7.855816664850691,6.758906651842635,7.059936647506616,8.139117893554241,NA,0.005654747660126712
14114,Dictyota,786882.560623047,1925699.9039081994,0.962970961047377,1063,4,0,20,9,45,-0.75,486.32676703005285,1,0.2,0.45,2.25,-0.6989700043360187,-0.3467874862246563,0.3521825181113625,5.895909920314329,5.1969399159783105,5.549122434089673,6.248092438425692,NA,2.1084373238250646e-5
14114,Pocillopora verrucosa,892080.8762734309,1525705.0247836944,-0.1401252412498658,1063,4,0,20,9,45,-0.75,486.32676703005285,1,0.2,0.45,2.25,-0.6989700043360187,-0.3467874862246563,0.3521825181113625,5.950404229406436,5.251434225070417,5.60361674318178,6.302586747517799,NA,2.163874005634809e-5
14114,Porites lobata,3021547.5462929755,2248465.7022714857,-1.3355915015912734,1063,4,0,20,9,45,-0.75,486.32676703005285,1,0.2,0.45,2.25,-0.6989700043360187,-0.3467874862246563,0.3521825181113625,6.480229432584213,5.781259428248195,6.133441946359557,6.832411950695576,NA,2.3399079325087688e-4
14120,Pocillopora verrucosa,56032.45737304735,1750739.3640449303,4.670766838327525,-1,2,0,23,7,37,-0.7391304347826084,454.2652805164882,1,0.08695652173913043,0.30434782608695654,1.608695652173913,-1.0606978403536116,-0.516629796003336,0.20647388804940212,4.748439669409419,3.6877418290558075,4.231809873406083,4.954913557458821,NA,1.2890352780305331e-6
14145,Porites lobata,10452977.673706977,8904959.5061542,-1.7897642623156025,673,1,0,13,5,25,-0.9230769230769234,276.18077828439533,1,0.07692307692307693,0.38461538461538464,1.9230769230769231,-1.1139433523068367,-0.4149733479708179,0.28399665636520083,7.019240022796481,5.905296670489644,6.604266674825663,7.303236679161682,NA,8.488966583416338e-4
14171,Dictyota,1028936.3651875054,1641272.259749019,0.47061132205188727,-1,9,2,9,2,30,-1,359.2060352556652,1,1,0.2222222222222222,3.3333333333333335,0,-0.6532125137753437,0.5228787452803376,6.012388516548156,6.012388516548156,5.359176002772812,6.535267261828493,NA,2.533054305486835e-5
14220,Pocillopora verrucosa,23970372.846869133,97725.53135351524,-6.920675407776149,21,1,0,21,5,41,-1.333333333333333,388.3062873762615,1,0.047619047619047616,0.23809523809523808,1.9523809523809523,-1.3222192947339193,-0.6232492903979004,0.2905645619858162,7.37967478931436,6.057455494580441,6.756425498916459,7.670239351300176,NA,6.034986722565692e-4
