feature_number,ecoNetConsensus,net_act,Day_CCA,Day_Dictyota,Day_Pocillopora verrucosa,Day_Porites lobata,Day_Turf,Night_CCA,Night_Dictyota,Night_Pocillopora verrucosa,Night_Porites lobata,Night_Turf,Daysum,Nightsum,DayNight_night,activity_night,DayNight_day,activity_day
7170,Organic acids and derivatives,412,NA,6.57656892865075,NA,NA,6.168940958318335,NA,NA,NA,NA,NA,12.745509886969085,0,Night,recalcitrant,Day,recalcitrant
7174,Organic acids and derivatives,437,NA,7.227223870740007,NA,NA,6.343561881318694,NA,NA,NA,NA,NA,13.5707857520587,0,Night,recalcitrant,Day,depletolite
7175,NA,127,NA,NA,NA,NA,NA,NA,6.726734242450409,6.2438791308044905,NA,NA,0,12.9706133732549,Night,recalcitrant,Day,depletolite
7177,NA,-7177,NA,NA,NA,NA,NA,6.44271549408562,6.5423784045177165,NA,7.116839674003013,NA,0,20.10193357260635,Night,recalcitrant,Day,recalcitrant
7180,NA,1158,7.016611615615597,NA,7.890447746330094,7.632815025511621,NA,7.319169054002908,6.892687875489751,8.510440662814657,7.700346307566603,NA,22.53987438745731,30.42264389987392,Night,recalcitrant,Day,recalcitrant
7183,NA,-7183,NA,NA,NA,NA,7.077657983132395,NA,NA,NA,NA,6.720025114123333,7.077657983132395,6.720025114123333,Night,recalcitrant,Day,recalcitrant
7184,NA,-7184,NA,6.978940007700923,NA,NA,NA,NA,NA,6.103448546776158,NA,NA,6.978940007700923,6.103448546776158,Night,recalcitrant,Day,recalcitrant
7189,NA,1302,6.98497715998054,NA,NA,NA,NA,NA,7.609635643344095,6.830269217952857,6.608318212996323,NA,6.98497715998054,21.048223074293276,Night,recalcitrant,Day,depletolite
7193,NA,-7193,NA,6.568477411064126,NA,NA,5.952011312545476,NA,6.057748804334538,NA,NA,NA,12.520488723609603,6.057748804334538,Night,recalcitrant,Day,recalcitrant
7194,NA,-7194,NA,NA,NA,NA,6.107675752148035,NA,NA,NA,NA,NA,6.107675752148035,0,NA,NA,Day,recalcitrant
7198,Organic acids and derivatives;Carboxylic acids and derivatives;Tetracarboxylic acids and derivatives,148,6.843611070545631,NA,7.241596224089832,7.12440398130674,NA,7.0375585630657,NA,7.596979798832754,7.2221911422182945,NA,21.2096112759422,21.85672950411675,Night,recalcitrant,Day,recalcitrant
7201,Organic acids and derivatives,437,6.356250925051512,7.012078180135479,NA,NA,NA,NA,NA,NA,NA,NA,13.36832910518699,0,Night,recalcitrant,Day,depletolite
7206,Organic acids and derivatives,199,NA,7.123616352510863,NA,NA,NA,NA,NA,NA,NA,NA,7.123616352510863,0,Night,depletolite,Day,depletolite
7211,Lipids and lipid-like molecules,167,NA,NA,NA,7.036739198325919,NA,NA,NA,NA,NA,NA,7.036739198325919,0,Night,depletolite,Day,depletolite
7214,NA,-7214,6.137761067288876,6.366163721338039,NA,NA,6.189896743523898,5.94406024614151,6.176734068694747,NA,NA,6.0931517094992085,18.693821532150814,18.213946024335467,Night,recalcitrant,Day,depletolite
7216,NA,-7216,NA,NA,NA,NA,5.987111783497194,NA,NA,NA,NA,NA,5.987111783497194,0,NA,NA,Day,recalcitrant
7223,Lipids and lipid-like molecules,550,NA,NA,NA,6.475320214010294,NA,NA,NA,NA,NA,NA,6.475320214010294,0,Night,depletolite,Day,depletolite
7226,NA,151,NA,NA,NA,NA,7.033243733758241,NA,NA,NA,NA,7.116047245218797,7.033243733758241,7.116047245218797,Night,recalcitrant,Day,recalcitrant
7229,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-7229,NA,NA,NA,NA,NA,NA,7.157233480569786,7.149585901472067,7.868362324258336,NA,0,22.17518170630019,Night,recalcitrant,Day,depletolite
7229,NA,-7229,NA,NA,NA,NA,NA,NA,7.157233480569786,7.149585901472067,7.868362324258336,NA,0,22.17518170630019,Night,recalcitrant,Day,depletolite
7230,NA,1766,NA,NA,NA,NA,6.106828945555259,NA,NA,NA,NA,NA,6.106828945555259,0,NA,NA,Day,recalcitrant
7232,NA,2601,NA,7.836895088891126,NA,7.298045299140982,7.699629059516574,6.390396516293521,NA,NA,NA,NA,22.83456944754868,6.390396516293521,Night,recalcitrant,Day,recalcitrant
7234,NA,-7234,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.59930347392228,0,6.59930347392228,Night,depletolite,Day,recalcitrant
7238,Organic acids and derivatives,412,NA,6.237743913628276,NA,NA,5.931426037474292,NA,NA,NA,NA,NA,12.169169951102567,0,Night,recalcitrant,Day,recalcitrant
7241,NA,-7241,NA,3.510510952079987,6.8226657284773005,NA,6.030583963978355,NA,NA,NA,NA,NA,16.363760644535642,0,Night,depletolite,Day,depletolite
7242,NA,-7242,7.147388800263779,7.566446350678788,NA,NA,7.378088912617335,6.787170822827322,NA,NA,NA,NA,22.0919240635599,6.787170822827322,Night,recalcitrant,Day,recalcitrant
7246,NA,804,NA,NA,NA,NA,NA,NA,NA,NA,6.603298153558679,NA,0,6.603298153558679,Night,recalcitrant,Day,recalcitrant
7253,NA,-7253,NA,6.103842199265244,NA,NA,5.907341683346063,NA,NA,NA,NA,NA,12.011183882611306,0,NA,NA,Day,recalcitrant
7258,Organic acids and derivatives,437,NA,NA,NA,NA,6.158082030737406,NA,NA,NA,NA,NA,6.158082030737406,0,Night,recalcitrant,Day,depletolite
7262,Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters,21,NA,NA,NA,7.507038995670923,6.004978845510172,NA,NA,6.629868033382776,7.804609884647817,NA,13.512017841181095,14.434477918030593,Night,depletolite,Day,depletolite
7264,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1170,NA,NA,NA,NA,6.614734052365736,NA,NA,NA,NA,NA,6.614734052365736,0,NA,NA,Day,depletolite
7265,NA,3177,NA,6.528147338347465,3.202081281679787,NA,NA,NA,NA,NA,NA,NA,9.730228620027251,0,NA,NA,Day,recalcitrant
7275,NA,-7275,NA,7.1924658784880355,NA,NA,NA,NA,NA,NA,NA,NA,7.1924658784880355,0,Night,recalcitrant,Day,depletolite
7279,NA,-7279,6.801126260270475,6.029578767784998,6.6591470470088305,6.310555107796393,6.144090046101819,NA,NA,6.504677319627126,NA,NA,31.944497228962515,6.504677319627126,Night,depletolite,Day,depletolite
7288,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",4953,NA,6.718518611247619,NA,NA,NA,NA,NA,6.35785916781982,NA,NA,6.718518611247619,6.35785916781982,Night,depletolite,Day,depletolite
7289,NA,-7289,NA,NA,NA,7.003875486731089,NA,NA,NA,NA,NA,NA,7.003875486731089,0,Night,depletolite,Day,recalcitrant
7292,NA,80,7.7309615495082955,6.326959241861156,7.99613409273327,7.268771919068452,6.6518504470584965,7.584487614971398,6.655011875970126,8.28600868731733,7.203269500323421,NA,35.97467725022967,29.728777678582276,Night,depletolite,Day,depletolite
7298,Lipids and lipid-like molecules,785,NA,NA,NA,7.549706253822782,7.507951021879478,NA,NA,NA,NA,NA,15.05765727570226,0,Night,recalcitrant,Day,recalcitrant
7302,NA,-7302,NA,7.308637327120843,NA,NA,NA,NA,NA,NA,NA,NA,7.308637327120843,0,Night,recalcitrant,Day,recalcitrant
7305,NA,274,6.757385738837913,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.757385738837913,0,Night,recalcitrant,Day,recalcitrant
7306,Lipids and lipid-like molecules,820,NA,NA,NA,NA,6.9541862420295395,NA,NA,NA,NA,NA,6.9541862420295395,0,Night,recalcitrant,Day,recalcitrant
7309,NA,65,NA,6.89131888088999,NA,NA,7.172782473855169,NA,NA,NA,NA,NA,14.064101354745159,0,Night,recalcitrant,Day,recalcitrant
7311,NA,-7311,NA,NA,NA,NA,NA,NA,6.33625850644032,NA,NA,NA,0,6.33625850644032,Night,depletolite,Day,recalcitrant
7313,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,247,NA,NA,NA,NA,7.432863535588684,NA,NA,NA,NA,NA,7.432863535588684,0,Night,recalcitrant,Day,recalcitrant
7330,Organic acids and derivatives;Carboxylic acids and derivatives;Tetracarboxylic acids and derivatives,148,6.460513708351135,NA,7.162950952506411,7.008887947408885,NA,6.644736956458061,6.600131899721895,7.585576384161115,6.962179417139751,NA,20.63235260826643,27.792624657480822,Night,recalcitrant,Day,recalcitrant
7331,NA,-7331,NA,NA,NA,NA,NA,NA,7.695886723981438,NA,NA,NA,0,7.695886723981438,Night,recalcitrant,Day,recalcitrant
7333,NA,-7333,NA,6.175085926745437,NA,NA,NA,NA,NA,NA,NA,NA,6.175085926745437,0,Night,depletolite,Day,recalcitrant
7334,NA,-7334,NA,6.538369858883956,NA,6.594220288502694,NA,NA,NA,NA,NA,NA,13.13259014738665,0,NA,NA,Day,recalcitrant
7342,NA,-7342,NA,NA,6.136775913232972,NA,NA,NA,6.875262657738059,NA,NA,NA,6.136775913232972,6.875262657738059,Night,recalcitrant,Day,depletolite
7344,Lipids and lipid-like molecules,814,6.49081156793354,7.031102034351713,6.485427229576137,6.064503333836242,5.788770087538859,6.391073919071484,6.940590475730518,6.6140759114277365,5.9701484484866505,NA,31.86061425323649,25.91588875471639,Night,recalcitrant,Day,recalcitrant
7352,Lipids and lipid-like molecules;Fatty Acyls,2292,NA,NA,7.0065987246319,NA,NA,NA,NA,NA,NA,NA,7.0065987246319,0,Night,depletolite,Day,depletolite
7354,NA,1463,NA,6.772142077083781,3.4670531162801357,0,3.160741421637325,NA,0,NA,NA,NA,13.399936615001241,0,Night,recalcitrant,Day,recalcitrant
7355,Lipids and lipid-like molecules,550,NA,6.255785200099405,6.4425898385594955,NA,NA,NA,6.854982301810914,6.179181174342856,NA,NA,12.6983750386589,13.03416347615377,Night,depletolite,Day,depletolite
7362,NA,-7362,6.719655705724691,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.719655705724691,0,NA,NA,Day,recalcitrant
7363,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",178,NA,NA,NA,NA,7.069405311997689,NA,NA,NA,NA,NA,7.069405311997689,0,Night,recalcitrant,Day,recalcitrant
7366,NA,-7366,NA,7.006000340811657,NA,6.702104279187704,6.988387301911628,NA,NA,NA,NA,NA,20.69649192191099,0,Night,recalcitrant,Day,recalcitrant
7367,NA,-7367,NA,6.470108743250234,NA,NA,5.782712576234861,NA,NA,NA,NA,NA,12.252821319485095,0,NA,NA,Day,recalcitrant
7371,NA,77,NA,6.2300448973173275,NA,NA,7.098776314618829,NA,6.359438358689998,NA,NA,NA,13.328821211936155,6.359438358689998,Night,recalcitrant,Day,recalcitrant
7373,NA,1776,NA,NA,NA,NA,NA,6.493182928962495,NA,NA,NA,NA,0,6.493182928962495,Night,recalcitrant,Day,recalcitrant
7381,NA,-7381,NA,NA,NA,NA,NA,NA,7.238816136102856,7.531161321666682,NA,NA,0,14.769977457769539,Night,recalcitrant,Day,recalcitrant
7383,Organoheterocyclic compounds,398,NA,6.642850805962826,NA,NA,6.097881661912875,NA,NA,NA,NA,NA,12.740732467875702,0,Night,recalcitrant,Day,recalcitrant
7388,Lipids and lipid-like molecules,814,6.174171637401866,6.985634969675597,6.046451145494377,NA,NA,6.241297722095383,7.032141295034615,6.251135280580465,NA,NA,19.20625775257184,19.524574297710462,Night,recalcitrant,Day,recalcitrant
7392,Lipids and lipid-like molecules,427,NA,NA,NA,NA,NA,NA,2.8060161088282647,NA,NA,NA,0,2.8060161088282647,Night,recalcitrant,Day,depletolite
7394,NA,87,NA,NA,6.9139388707730065,6.276109716061359,NA,NA,NA,6.8320443795971055,NA,NA,13.190048586834365,6.8320443795971055,Night,depletolite,Day,depletolite
7395,NA,-7395,NA,NA,NA,NA,NA,6.164914962301091,NA,NA,NA,NA,0,6.164914962301091,Night,recalcitrant,Day,recalcitrant
7403,NA,4477,NA,6.327862242196373,NA,NA,NA,NA,NA,NA,NA,NA,6.327862242196373,0,Night,recalcitrant,Day,recalcitrant
7406,NA,-7406,NA,NA,6.501008433356001,NA,7.0197370328059385,NA,NA,6.467016673956218,6.157901947777134,NA,13.52074546616194,12.624918621733352,Night,recalcitrant,Day,recalcitrant
7411,NA,-7411,NA,6.047460971244517,NA,NA,NA,NA,NA,NA,NA,NA,6.047460971244517,0,NA,NA,Day,recalcitrant
7413,NA,-7413,NA,5.940544468497546,NA,NA,6.0127618800057885,NA,NA,NA,NA,NA,11.953306348503334,0,NA,NA,Day,recalcitrant
7417,NA,-7417,NA,7.373863040683721,NA,NA,NA,NA,7.798227847808403,NA,NA,NA,7.373863040683721,7.798227847808403,Night,recalcitrant,Day,recalcitrant
7419,NA,80,7.307356208374516,NA,8.458585935899212,7.213842542985406,6.19698879451392,7.078883145614526,NA,8.72350880250362,7.48005514091008,NA,29.176773481773054,23.282447089028224,Night,depletolite,Day,depletolite
7420,NA,-7420,NA,6.572963625387152,NA,NA,6.162721091495371,NA,NA,NA,NA,NA,12.735684716882524,0,NA,NA,Day,recalcitrant
7421,NA,-7421,NA,6.571463673117408,NA,NA,NA,NA,NA,NA,NA,NA,6.571463673117408,0,Night,recalcitrant,Day,recalcitrant
7422,Lipids and lipid-like molecules;Fatty Acyls,165,6.902735099798685,7.513943075279072,NA,NA,6.876681015392412,NA,7.580449926594982,NA,NA,NA,21.29335919047017,7.580449926594982,Night,recalcitrant,Day,recalcitrant
7424,NA,-7424,NA,NA,NA,NA,6.981376323271459,NA,NA,NA,NA,NA,6.981376323271459,0,Night,recalcitrant,Day,recalcitrant
7429,NA,18,NA,NA,NA,NA,NA,6.5980531285121256,NA,NA,NA,NA,0,6.5980531285121256,Night,recalcitrant,Day,recalcitrant
7430,NA,151,6.091582399028248,5.782477562382933,NA,3.2005368850995155,6.1408049732379,NA,NA,NA,NA,NA,21.215401819748596,0,Night,recalcitrant,Day,recalcitrant
7433,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1075,NA,6.558813428201692,NA,NA,NA,NA,6.302862002432571,NA,NA,NA,6.558813428201692,6.302862002432571,Night,depletolite,Day,recalcitrant
7444,NA,375,NA,NA,NA,NA,NA,6.570407514700153,6.861682757206288,6.58367269677435,6.268056637396138,NA,0,26.28381960607693,Night,recalcitrant,Day,depletolite
7446,NA,-7446,NA,6.082652063079518,NA,NA,NA,NA,NA,NA,NA,NA,6.082652063079518,0,NA,NA,Day,recalcitrant
7449,Organic acids and derivatives;Carboxylic acids and derivatives;Tetracarboxylic acids and derivatives,148,NA,5.840956090389124,NA,NA,NA,NA,6.065373001795577,NA,NA,NA,5.840956090389124,6.065373001795577,Night,recalcitrant,Day,recalcitrant
7450,NA,6658,NA,NA,NA,NA,NA,6.278124174240839,NA,NA,NA,NA,0,6.278124174240839,Night,recalcitrant,Day,recalcitrant
7452,NA,151,6.924072912121913,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.924072912121913,0,Night,recalcitrant,Day,recalcitrant
7460,Lipids and lipid-like molecules,636,NA,7.228092128037632,NA,NA,NA,NA,6.599220278743639,NA,NA,NA,7.228092128037632,6.599220278743639,Night,recalcitrant,Day,recalcitrant
7462,Lipids and lipid-like molecules,490,NA,NA,6.2749333925747095,NA,NA,NA,NA,NA,NA,NA,6.2749333925747095,0,Night,recalcitrant,Day,depletolite
7463,NA,-7463,NA,7.83825053793865,NA,NA,NA,NA,NA,NA,NA,NA,7.83825053793865,0,Night,recalcitrant,Day,depletolite
7465,Lipids and lipid-like molecules,8,NA,NA,NA,NA,NA,6.051629076177911,NA,6.516099920966171,NA,NA,0,12.567728997144084,Night,recalcitrant,Day,recalcitrant
7471,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.435764923204378,0,6.435764923204378,Night,recalcitrant,Day,recalcitrant
7486,Organic acids and derivatives;Carboxylic acids and derivatives,3708,NA,7.240031624411687,NA,NA,NA,NA,NA,NA,NA,NA,7.240031624411687,0,Night,recalcitrant,Day,recalcitrant
7488,Organic acids and derivatives;Carboxylic acids and derivatives;Tetracarboxylic acids and derivatives,148,NA,NA,7.753152500131796,6.738830685298009,NA,NA,NA,8.120407666145873,6.77598992127541,NA,14.491983185429804,14.896397587421284,Night,recalcitrant,Day,recalcitrant
7489,Lipids and lipid-like molecules,427,NA,6.246766462462745,NA,NA,NA,NA,NA,NA,NA,NA,6.246766462462745,0,Night,recalcitrant,Day,depletolite
7491,NA,-7491,NA,6.460537884446513,NA,NA,NA,NA,6.580938893830399,NA,NA,NA,6.460537884446513,6.580938893830399,Night,recalcitrant,Day,recalcitrant
7492,NA,-7492,6.269691097089055,6.861705742647372,NA,NA,NA,5.876880209278057,6.921164195834422,NA,NA,NA,13.131396839736427,12.798044405112478,Night,recalcitrant,Day,recalcitrant
7495,NA,18,NA,NA,NA,NA,NA,6.666894070471441,NA,NA,NA,NA,0,6.666894070471441,Night,recalcitrant,Day,recalcitrant
7498,Organic acids and derivatives,437,NA,6.19289994012277,NA,6.079401037116868,NA,NA,NA,NA,NA,NA,12.272300977239638,0,Night,recalcitrant,Day,depletolite
7504,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.514204860217549,0,6.514204860217549,Night,recalcitrant,Day,recalcitrant
7505,NA,80,7.573990216436381,6.449657802017617,7.789832132448006,7.439911451399578,6.320939624707424,7.226791050628501,6.486571962005491,8.152447214335561,7.252272912745827,NA,35.574331227009004,29.11808313971538,Night,depletolite,Day,depletolite
7506,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",918,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.169295463512643,0,6.169295463512643,Night,depletolite,Day,depletolite
7508,NA,-7508,NA,6.195912236811118,NA,NA,NA,NA,NA,NA,NA,NA,6.195912236811118,0,NA,NA,Day,recalcitrant
7510,NA,677,NA,6.196519943506839,NA,NA,NA,NA,NA,NA,NA,NA,6.196519943506839,0,Night,recalcitrant,Day,recalcitrant
7511,NA,3253,NA,7.540072875172511,NA,NA,NA,NA,NA,NA,NA,NA,7.540072875172511,0,Night,recalcitrant,Day,recalcitrant
7512,NA,-7512,7.685815099411687,7.5055706002159175,NA,NA,NA,NA,NA,NA,NA,NA,15.191385699627604,0,Night,recalcitrant,Day,recalcitrant
7513,Organic acids and derivatives,199,NA,6.795280766332194,NA,NA,5.838888915675376,NA,NA,NA,NA,NA,12.63416968200757,0,Night,depletolite,Day,depletolite
7524,NA,-7524,NA,6.214137402532974,NA,NA,NA,6.390589113717725,7.001157032875479,6.192130418453933,NA,NA,6.214137402532974,19.583876565047138,Night,recalcitrant,Day,recalcitrant
7529,NA,2965,NA,NA,NA,NA,NA,NA,6.237961202482523,NA,NA,NA,0,6.237961202482523,Night,recalcitrant,Day,recalcitrant
7538,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1291,6.085773919161195,6.980162876457086,NA,NA,NA,NA,NA,NA,NA,NA,13.065936795618281,0,Night,recalcitrant,Day,depletolite
7539,NA,-7539,NA,NA,NA,NA,NA,NA,6.579486389856742,NA,NA,NA,0,6.579486389856742,Night,recalcitrant,Day,depletolite
7541,Organic oxygen compounds;Organooxygen compounds;Alcohols and polyols,97,NA,3.191332627325666,NA,5.693039339990667,NA,NA,NA,6.082344954746373,5.736795603430916,NA,8.884371967316333,11.819140558177288,Night,recalcitrant,Day,recalcitrant
7543,NA,2614,NA,5.622203346530421,NA,NA,NA,NA,NA,NA,NA,NA,5.622203346530421,0,NA,NA,Day,recalcitrant
7546,Organic acids and derivatives,199,NA,7.038479855910939,NA,NA,NA,NA,NA,NA,NA,NA,7.038479855910939,0,Night,depletolite,Day,depletolite
7548,NA,-7548,7.448863499280791,7.404279280370284,7.405943510020677,6.115171574693148,7.276518360136013,NA,NA,6.915055904902137,6.828421141292418,NA,35.650776224500916,13.743477046194556,Night,recalcitrant,Day,recalcitrant
7551,Lipids and lipid-like molecules;Fatty Acyls,165,NA,6.456893795621122,NA,NA,NA,NA,NA,NA,NA,NA,6.456893795621122,0,Night,recalcitrant,Day,recalcitrant
7552,NA,-7552,NA,NA,NA,NA,7.109086368924845,NA,NA,NA,NA,NA,7.109086368924845,0,Night,recalcitrant,Day,recalcitrant
7559,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,91,NA,NA,7.255493775063446,7.4885348439457475,NA,NA,NA,7.544866889883739,7.482332173727595,NA,14.744028619009192,15.027199063611334,Night,recalcitrant,Day,recalcitrant
7569,Lipids and lipid-like molecules;Prenol lipids;Terpene lactones,1657,NA,7.336546280181252,NA,NA,NA,NA,6.694688972868744,NA,NA,NA,7.336546280181252,6.694688972868744,Night,recalcitrant,Day,recalcitrant
7571,NA,-7571,NA,6.203097728147086,NA,NA,NA,NA,NA,NA,NA,NA,6.203097728147086,0,NA,NA,Day,recalcitrant
7575,Organic acids and derivatives,1433,NA,NA,6.629001989306595,NA,NA,NA,NA,7.063158144649685,NA,NA,6.629001989306595,7.063158144649685,Night,recalcitrant,Day,recalcitrant
7579,Benzenoids,2261,NA,NA,6.941103104894745,NA,NA,NA,NA,NA,NA,NA,6.941103104894745,0,Night,depletolite,Day,depletolite
7580,NA,-7580,NA,NA,6.555761088527332,6.555489835990551,NA,NA,NA,NA,NA,NA,13.111250924517883,0,Night,depletolite,Day,depletolite
7597,NA,-7597,NA,6.5399383114726595,NA,NA,NA,NA,NA,NA,NA,NA,6.5399383114726595,0,NA,NA,Day,recalcitrant
7603,Lipids and lipid-like molecules;Steroids and steroid derivatives;Androstane steroids,1978,6.658544816843646,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.658544816843646,0,Night,recalcitrant,Day,recalcitrant
7605,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,91,NA,NA,6.7185288903140945,6.758075808030997,NA,NA,NA,6.740026837236735,6.718220649202172,NA,13.476604698345092,13.458247486438907,Night,recalcitrant,Day,recalcitrant
7609,Organic nitrogen compounds,534,NA,8.192514039208493,NA,NA,NA,NA,NA,NA,NA,NA,8.192514039208493,0,Night,recalcitrant,Day,recalcitrant
7614,Lipids and lipid-like molecules;Prenol lipids,2447,NA,6.322562760748768,NA,NA,NA,NA,NA,NA,NA,NA,6.322562760748768,0,NA,NA,Day,recalcitrant
7617,NA,-7617,NA,NA,NA,NA,NA,NA,6.343327027711844,6.258350856088384,NA,NA,0,12.601677883800228,Night,recalcitrant,Day,depletolite
7622,NA,-7622,NA,NA,NA,NA,NA,7.0600889206775985,3.1851345275933762,NA,NA,NA,0,10.245223448270975,Night,recalcitrant,Day,recalcitrant
7625,NA,-7625,NA,6.45467908720874,NA,NA,NA,NA,NA,NA,NA,NA,6.45467908720874,0,NA,NA,Day,recalcitrant
7627,NA,-7627,NA,6.134587782942764,NA,NA,NA,NA,NA,NA,NA,NA,6.134587782942764,0,NA,NA,Day,recalcitrant
7630,NA,77,6.286671033907938,NA,NA,NA,6.177913821585921,NA,NA,NA,NA,6.139633382658002,12.46458485549386,6.139633382658002,Night,recalcitrant,Day,recalcitrant
7634,Lipids and lipid-like molecules,5,NA,2.8106188117736344,NA,NA,NA,NA,6.529196879679308,NA,NA,NA,2.8106188117736344,6.529196879679308,Night,recalcitrant,Day,recalcitrant
7637,NA,590,NA,NA,NA,NA,NA,NA,NA,5.216512289501802,NA,NA,0,5.216512289501802,Night,recalcitrant,Day,recalcitrant
7645,NA,1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.192327746038646,0,6.192327746038646,Night,depletolite,Day,recalcitrant
7655,NA,-7655,NA,NA,NA,NA,5.909400219826348,NA,NA,NA,NA,NA,5.909400219826348,0,NA,NA,Day,recalcitrant
