feature_number,network,activity,num_features,DayNight.x,NOSC,quadrant,combined_ID,binary_ID,min_nosc,max_nosc,C,H,N,O,P,nc,pc,min_log2,max_log2,molnet_string,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,Water control,num_organism,CCA_produced,Dictyota_produced,Pocillopora verrucosa_produced,Porites lobata_produced,Turf_produced,dorcierr,unique_organism,DayNight.y
16755,4143,recalcitrant,4,NA,-1,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,3,-1,-1,26,48,2,8,0,0.07692307692307693,0,-8.404030685579245,9.958182029573527,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,NA,NA,NA,NA,NA,NA,3,yes,yes,no,yes,no,yes,NA,NA
16869,4143,recalcitrant,4,NA,-0.96,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,3,-0.96,-0.96,25,46,2,8,0,0.08,0,-8.796282067041687,8.86919737966993,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14268,4146,recalcitrant,3,NA,-0.117647058823529,NA,Organic compounds;Organoheterocyclic compounds;Benzodiazepines;nan,3,-0.117647058823529,-0.117647058823529,17,22,2,7,0,0.11764705882352941,0,-2.423327427380544,1.617550472879942,Organic compounds;Organoheterocyclic compounds;Benzodiazepines;nan,NA,NA,NA,NA,NA,NA,1,no,no,yes,no,no,yes,Pocillopora verrucosa,Day
12023,4148,recalcitrant,2,NA,NA,NA,"Organic compounds;Phenylpropanoids and polyketides;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-6.590172714079036,6.474772933145491,"Organic compounds;Phenylpropanoids and polyketides;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,3,yes,yes,no,no,yes,yes,NA,NA
14101,4148,recalcitrant,2,NA,NA,NA,"Organic compounds;Phenylpropanoids and polyketides;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-7.182086202250357,7.827704997895147,"Organic compounds;Phenylpropanoids and polyketides;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,1,no,no,no,no,yes,yes,NA,NA
3255,4164,recalcitrant,2,NA,-0.7999999999999998,NA,Dehydroandrographolide,2,-0.7999999999999998,-0.7999999999999998,25,28,0,4,0,0,0,-8.571292419160963,7.415901764240797,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Hydroxysteroids,NA,NA,NA,NA,NA,NA,4,yes,yes,no,yes,yes,yes,NA,NA
9603,4168,accumolite,3,Day,-1.375,"3, 7","7.alpha.,17.alpha.-Dimethyl-5.beta.-androstane-3.alpha.,17.beta.-diol",1,-1.375,-1.375,16,32,2,2,0,0.125,0,-6.760628168973395,0.7011506991929692,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-6.75846880366085,0.00143891833583097,0.00143891833583097,0.00143891833583097,0.038916796160324,0.00143891833583097,2,yes,no,no,no,yes,yes,NA,NA
9626,4168,accumolite,3,Day,-1.375,"3, 5","7.alpha.,17.alpha.-Dimethyl-5.beta.-androstane-3.alpha.,17.beta.-diol",1,-1.375,-1.375,16,32,2,2,0,0.125,0,-8.276562913027426,1.0806614168886493,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-2.42429327798938,0.00143891833583097,0.00143891833583097,0.00143891833583097,0.371414247097726,0.00143891833583097,2,yes,no,no,no,yes,yes,NA,NA
9603,4168,recalcitrant,3,Day,-1.375,"3, 7","7.alpha.,17.alpha.-Dimethyl-5.beta.-androstane-3.alpha.,17.beta.-diol",1,-1.375,-1.375,16,32,2,2,0,0.125,0,-6.760628168973395,0.7011506991929692,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-6.75846880366085,0.00143891833583097,0.00143891833583097,0.00143891833583097,0.038916796160324,0.00143891833583097,2,yes,no,no,no,yes,yes,NA,NA
9626,4168,recalcitrant,3,Day,-1.375,"3, 5","7.alpha.,17.alpha.-Dimethyl-5.beta.-androstane-3.alpha.,17.beta.-diol",1,-1.375,-1.375,16,32,2,2,0,0.125,0,-8.276562913027426,1.0806614168886493,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-2.42429327798938,0.00143891833583097,0.00143891833583097,0.00143891833583097,0.371414247097726,0.00143891833583097,2,yes,no,no,no,yes,yes,NA,NA
19355,4175,recalcitrant,2,NA,-0.7999999999999998,NA,"Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Amino acids, peptides, and analogues",3,-0.7999999999999998,-0.7999999999999998,20,34,2,6,0,0.1,0,-13.841003062269865,14.947644969209863,"Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20030,4175,recalcitrant,2,NA,-1.75,NA,"Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Amino acids, peptides, and analogues",3,-1.75,-1.75,16,35,0,6,1,0,0.0625,-14.13355708217933,15.166760351085408,"Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19970,4187,recalcitrant,3,NA,-1.2941176470588234,NA,15-OxoEDE,2,-1.2941176470588234,-1.2941176470588234,17,25,1,0,0,0.058823529411764705,0,-15.985888024919939,1.511496984401573,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10482,4248,recalcitrant,2,NA,0.17391304347826075,NA,Organic compounds;Alkaloids and derivatives;Benzene and substituted derivatives;Cytisine and derivatives,3,0.17391304347826075,0.17391304347826075,23,39,3,17,0,0.13043478260869565,0,-7.186760338208167,9.919213342084834,Organic compounds;Alkaloids and derivatives;Benzene and substituted derivatives;Cytisine and derivatives,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
15843,4248,recalcitrant,2,NA,0.5454545454545454,NA,Organic compounds;Alkaloids and derivatives;Benzene and substituted derivatives;Cytisine and derivatives,3,0.5454545454545454,0.5454545454545454,22,31,7,11,0,0.3181818181818182,0,-9.033839198337208,12.145285617381452,Organic compounds;Alkaloids and derivatives;Benzene and substituted derivatives;Cytisine and derivatives,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
10985,4274,recalcitrant,2,NA,-1.0769230769230766,NA,Simvastatin 4'-methyl ether,2,-1.0769230769230766,-1.0769230769230766,13,16,0,1,0,0,0,-8.31938054847628,1.3914968901886222,Organic compounds;Benzenoids;Benzene and substituted derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,Porites lobata,Day
4890,4309,recalcitrant,3,NA,-1.333333333333333,NA,cinchonine,1,-1.333333333333333,-1.333333333333333,15,28,0,4,0,0,0,-3.0171918495708283,2.678370819448851,Organic compounds;Organoheterocyclic compounds;Prenol lipids;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
8102,4309,recalcitrant,3,NA,-1,NA,Brefeldin A,1,-1,-1,16,24,0,4,0,0,0,-4.993397794992664,4.808228373581545,Organic compounds;Organoheterocyclic compounds;Prenol lipids;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16684,4326,recalcitrant,2,NA,NA,NA,no matches;no matches;no matches;no matches,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-8.027909227097524,9.489606325929731,no matches;no matches;no matches;no matches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19638,4342,recalcitrant,2,NA,-0.2777777777777777,NA,Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;nan,3,-0.2777777777777777,-0.2777777777777777,36,42,4,10,0,0.1111111111111111,0,-8.890592535837818,8.310583308077556,Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,4,yes,yes,no,yes,yes,yes,NA,NA
5748,4384,recalcitrant,6,NA,-0.23529411764705888,NA,Organic compounds;Benzenoids;Benzene and substituted derivatives;Phenylphosphines and derivatives,3,-0.23529411764705888,-0.23529411764705888,34,36,4,8,0,0.11764705882352941,0,-8.724217133082359,9.868098599970367,Organic compounds;Benzenoids;Benzene and substituted derivatives;Phenylphosphines and derivatives,NA,NA,NA,NA,NA,NA,2,no,yes,no,no,yes,yes,NA,NA
8332,4384,recalcitrant,6,NA,-0.20833333333333304,NA,"N-Acetyl-L-phenylalanyl-3,5-diiodo-L-tyrosine",2,-0.20833333333333304,-0.20833333333333304,24,36,13,1,2,0.5416666666666666,0.08333333333333333,-6.897748359286217,8.635886222257987,Organic compounds;Benzenoids;Benzene and substituted derivatives;Phenylphosphines and derivatives,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
8375,4384,recalcitrant,6,NA,-0.2857142857142856,NA,Organic compounds;Benzenoids;Benzene and substituted derivatives;Phenylphosphines and derivatives,3,-0.2857142857142856,-0.2857142857142856,35,38,4,8,0,0.11428571428571428,0,-10.736530621133861,7.354320612624019,Organic compounds;Benzenoids;Benzene and substituted derivatives;Phenylphosphines and derivatives,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
20248,4384,recalcitrant,6,NA,NA,NA,Organic compounds;Benzenoids;Benzene and substituted derivatives;Phenylphosphines and derivatives,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-7.884171596191567,11.288532613294878,Organic compounds;Benzenoids;Benzene and substituted derivatives;Phenylphosphines and derivatives,NA,NA,NA,NA,NA,NA,2,no,yes,no,no,yes,yes,NA,NA
1469,4412,recalcitrant,2,NA,-1.384615384615385,NA,"Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Bile acids, alcohols and derivatives",3,-1.384615384615385,-1.384615384615385,26,55,1,8,0,0.038461538461538464,0,-9.27248307357199,1.9505534598593932,"Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Bile acids, alcohols and derivatives",NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
10320,4418,recalcitrant,2,NA,0.5,NA,Cytosine,2,0.5,0.5,12,14,4,4,0,0.3333333333333333,0,-4.304017383044782,8.100304330489665,Organic compounds;Organic oxygen compounds;Organooxygen compounds;Carbonyl compounds,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
14277,4458,recalcitrant,2,NA,0.36363636363636376,NA,Organic compounds;Phenylpropanoids and polyketides;Carboxylic acids and derivatives;nan,3,0.36363636363636376,0.36363636363636376,22,27,7,7,0,0.3181818181818182,0,-6.551389257149942,8.692992864365543,Organic compounds;Phenylpropanoids and polyketides;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,no,yes,yes,Turf,Day
836,4466,accumolite,2,Day,-1.2857142857142856,"1, 3",Galanthamine,1,-1.2857142857142856,-1.2857142857142856,14,15,0,1,1,0,0.07142857142857142,-7.207439276732368,9.771045830642045,Organic compounds;Alkaloids and derivatives;Benzene and substituted derivatives;Cytisine and derivatives,2.1987055961414,7.68506041679545,8.26771683173396,3.25269391423003,6.52578247407738,0.793040135330511,NA,NA,NA,NA,NA,NA,NA,NA,NA
16867,4466,accumolite,2,Day,-0.6956521739130439,"1, 3",Organic compounds;Alkaloids and derivatives;Benzene and substituted derivatives;Cytisine and derivatives,3,-0.6956521739130439,-0.6956521739130439,23,29,2,6,1,0.08695652173913043,0.043478260869565216,-11.492336694489934,6.012304588504514,Organic compounds;Alkaloids and derivatives;Benzene and substituted derivatives;Cytisine and derivatives,2.28768092506775,0.828726153898402,0.996753260988849,0.071664164054755,2.46373684160584,1.08554649178513,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,4466,recalcitrant,2,Day,-1.2857142857142856,"1, 3",Galanthamine,1,-1.2857142857142856,-1.2857142857142856,14,15,0,1,1,0,0.07142857142857142,-7.207439276732368,9.771045830642045,Organic compounds;Alkaloids and derivatives;Benzene and substituted derivatives;Cytisine and derivatives,2.1987055961414,7.68506041679545,8.26771683173396,3.25269391423003,6.52578247407738,0.793040135330511,NA,NA,NA,NA,NA,NA,NA,NA,NA
16867,4466,recalcitrant,2,Day,-0.6956521739130439,"1, 3",Organic compounds;Alkaloids and derivatives;Benzene and substituted derivatives;Cytisine and derivatives,3,-0.6956521739130439,-0.6956521739130439,23,29,2,6,1,0.08695652173913043,0.043478260869565216,-11.492336694489934,6.012304588504514,Organic compounds;Alkaloids and derivatives;Benzene and substituted derivatives;Cytisine and derivatives,2.28768092506775,0.828726153898402,0.996753260988849,0.071664164054755,2.46373684160584,1.08554649178513,NA,NA,NA,NA,NA,NA,NA,NA,NA
7403,4477,recalcitrant,3,NA,-1,NA,()7-epi Jasmonic Acid,1,-1,-1,12,18,0,3,0,0,0,-9.45691034059505,0.9686554141716124,Organic compounds;Organoheterocyclic compounds;Pyrans;Pyranones and derivatives,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
13014,4493,recalcitrant,2,NA,NA,NA,Spectral Match to Coproporphyrin III from NIST14,1,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-8.757872704809497,6.593339568460123,Organic compounds;Organoheterocyclic compounds;Pyridines and derivatives;Hydropyridines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14742,4518,recalcitrant,3,NA,-1.7777777777777777,NA,(.+/-.)-N-Ethyl-1-phenyl-2-butylamine,2,-1.7777777777777777,-1.7777777777777777,18,31,0,2,1,0,0.05555555555555555,-8.532266286455908,5.951745601566558,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,NA,NA,NA,NA,NA,NA,3,yes,yes,no,no,yes,yes,NA,NA
3533,4520,recalcitrant,4,NA,0,NA,Organic compounds;Organoheterocyclic compounds;Coumarins and derivatives;nan,3,0,0,8,17,4,5,1,0.5,0.125,-9.439718882527893,1.6132108243959167,Organic compounds;Organoheterocyclic compounds;Coumarins and derivatives;nan,NA,NA,NA,NA,NA,NA,2,no,no,yes,yes,no,yes,NA,NA
11677,4520,recalcitrant,4,NA,-1,NA,Organic compounds;Organoheterocyclic compounds;Coumarins and derivatives;nan,3,-1,-1,12,21,2,4,1,0.16666666666666666,0.08333333333333333,-6.745504140149779,2.5389946600037048,Organic compounds;Organoheterocyclic compounds;Coumarins and derivatives;nan,NA,NA,NA,NA,NA,NA,2,no,no,yes,yes,no,yes,NA,NA
12646,4520,recalcitrant,4,NA,-0.22222222222222232,NA,5'-Deoxyadenosine,2,-0.22222222222222232,-0.22222222222222232,9,19,4,5,1,0.4444444444444444,0.1111111111111111,-10.832200051116297,2.2486202478032977,Organic compounds;Organoheterocyclic compounds;Coumarins and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
15272,4520,recalcitrant,4,NA,-1.0769230769230766,NA,Organic compounds;Organoheterocyclic compounds;Coumarins and derivatives;nan,3,-1.0769230769230766,-1.0769230769230766,13,23,2,4,1,0.15384615384615385,0.07692307692307693,-9.276324653809048,9.601223325886874,Organic compounds;Organoheterocyclic compounds;Coumarins and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,NA,NA
20201,4524,recalcitrant,2,NA,-1.2105263157894735,NA,Organic compounds;Organoheterocyclic compounds;Phenanthrenes and derivatives;nan,3,-1.2105263157894735,-1.2105263157894735,19,33,2,2,0,0.10526315789473684,0,-12.043397373327316,9.304274595510615,Organic compounds;Organoheterocyclic compounds;Phenanthrenes and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,yes,no,no,yes,Pocillopora verrucosa,Day
11953,4532,recalcitrant,2,NA,-0.20000000000000018,NA,Organic compounds;Benzenoids;Benzene and substituted derivatives;Phenylmethylamines,3,-0.20000000000000018,-0.20000000000000018,10,28,9,2,1,0.9,0.1,-8.591918899911427,10.32962197476302,Organic compounds;Benzenoids;Benzene and substituted derivatives;Phenylmethylamines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9191,4548,recalcitrant,3,NA,-1.4285714285714288,NA,4-Oxo-2-nonenal,2,-1.4285714285714288,-1.4285714285714288,14,27,1,2,0,0.07142857142857142,0,-5.699209182673437,8.620778782521844,Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Carboxylic acid derivatives,NA,NA,NA,NA,NA,NA,1,yes,no,no,no,no,yes,NA,NA
10666,4566,recalcitrant,5,NA,2.7894736842105265,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,2.7894736842105265,2.7894736842105265,19,28,27,0,0,1.4210526315789473,0,-8.059091497233897,1.346074800771483,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
18835,4567,recalcitrant,2,NA,-0.9333333333333336,NA,MianserinHCl,1,-0.9333333333333336,-0.9333333333333336,15,23,1,3,0,0.06666666666666667,0,-12.569909126849229,11.431425663732202,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
4121,4574,accumolite,2,Day,-1,"1, 5, 7","Spectral Match to Hexanedioic acid, bis(2-ethylhexyl) ester from NIST14",2,-1,-1,14,26,0,6,0,0,0,-12.245316135741543,5.560825554808396,Organic compounds;Alkaloids and derivatives;Lupin alkaloids;Cytisine and derivatives,-2.15903270546959,2.86482786425601,2.64208190618987,-0.0417086947599059,3.10306080765809,-6.2468934496967,NA,NA,NA,NA,NA,NA,NA,NA,NA
11679,4574,accumolite,2,Day,-1,"1, 5","Spectral Match to Hexanedioic acid, bis(2-ethylhexyl) ester from NIST14",2,-1,-1,14,29,1,6,0,0.07142857142857142,0,-9.666241662502475,9.489581121522958,Organic compounds;Alkaloids and derivatives;Lupin alkaloids;Cytisine and derivatives,2.27349031292144,6.11742898504099,7.00080448388047,1.57663280882476,-0.438141516407918,1.60033008754255,1,no,no,no,no,yes,yes,NA,NA
4121,4574,recalcitrant,2,Day,-1,"1, 5, 7","Spectral Match to Hexanedioic acid, bis(2-ethylhexyl) ester from NIST14",2,-1,-1,14,26,0,6,0,0,0,-12.245316135741543,5.560825554808396,Organic compounds;Alkaloids and derivatives;Lupin alkaloids;Cytisine and derivatives,-2.15903270546959,2.86482786425601,2.64208190618987,-0.0417086947599059,3.10306080765809,-6.2468934496967,NA,NA,NA,NA,NA,NA,NA,NA,NA
11679,4574,recalcitrant,2,Day,-1,"1, 5","Spectral Match to Hexanedioic acid, bis(2-ethylhexyl) ester from NIST14",2,-1,-1,14,29,1,6,0,0.07142857142857142,0,-9.666241662502475,9.489581121522958,Organic compounds;Alkaloids and derivatives;Lupin alkaloids;Cytisine and derivatives,2.27349031292144,6.11742898504099,7.00080448388047,1.57663280882476,-0.438141516407918,1.60033008754255,1,no,no,no,no,yes,yes,NA,NA
18740,4627,recalcitrant,2,NA,-0.7272727272727275,NA,Jasmonic acid,2,-0.7272727272727275,-0.7272727272727275,11,16,2,1,0,0.18181818181818182,0,-12.307739865281839,8.257498608160436,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;Monoterpenoids,NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
8663,4628,recalcitrant,4,NA,-0.8888888888888893,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,-0.8888888888888893,-0.8888888888888893,18,36,0,10,0,0,0,-9.625611508150367,8.740837131419068,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13727,4643,recalcitrant,3,NA,0.3333333333333335,NA,Hymeglusin,2,0.3333333333333335,0.3333333333333335,18,36,12,3,0,0.6666666666666666,0,-5.9464681542189775,14.549773402639246,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,1,yes,no,no,no,no,yes,CCA,Day
2996,4645,recalcitrant,2,NA,-1.4545454545454541,NA,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates,3,-1.4545454545454541,-1.4545454545454541,11,20,0,2,0,0,0,-7.415879407148527,7.528096733001271,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17915,4647,recalcitrant,2,NA,0.8888888888888888,NA,1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine,2,0.8888888888888888,0.8888888888888888,18,43,17,4,0,0.9444444444444444,0,-6.619848547338022,7.813748798840393,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6223,4669,recalcitrant,3,NA,-1,NA,11.beta.-Hydroxyprogesterone,2,-1,-1,18,22,0,2,0,0,0,-10.022818285787089,3.406895846918709,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Estrane steroids,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
8344,4669,recalcitrant,3,NA,-1,NA,"4,5-Epoxy-7Z,10Z,13Z,16Z,19Z-docosapentaenoic acid, methyl ester",2,-1,-1,18,22,0,2,0,0,0,-7.251163824549959,2.072056776624375,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Estrane steroids,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
12159,4676,recalcitrant,2,NA,-1.1428571428571432,NA,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Monoterpenoids,3,-1.1428571428571432,-1.1428571428571432,14,27,1,4,0,0.07142857142857142,0,-6.939281427219952,8.04082876307862,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Monoterpenoids,NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
7982,4697,recalcitrant,3,NA,1.6666666666666665,NA,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,1.6666666666666665,1.6666666666666665,12,30,12,7,0,1,0,-9.369137241306474,4.225390330470396,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
20455,4711,recalcitrant,2,NA,0.25,NA,ToremifeneCItrate,2,0.25,0.25,24,30,8,6,0,0.3333333333333333,0,-7.332940660336545,9.297534325628497,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
8436,4717,recalcitrant,2,NA,-1.0434782608695654,NA,Dinor-12-oxophytodienoic acid,2,-1.0434782608695654,-1.0434782608695654,23,30,0,3,0,0,0,-7.195856219793476,1.8695543964266315,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Furanocoumarins,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
