feature_number,network,activity,num_features,DayNight,quadrant,min_nosc,max_nosc,min_log2,max_log2,molnet_string,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,Water control
14847,80,depletolite,39,Day,1,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-0.32815744845557754,-2.5289054620829803,NA,NA
14847,80,depletolite,39,Day,3,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-5.846889090211746,NA,NA,NA,-4.909836714349145,-6.067432752227227
14856,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-1.092406756878106,NA,NA,NA
14856,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,-5.083570272731281,NA
15601,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-2.995251364067607,NA,-2.3312830418641406,NA,NA,NA
15601,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,-6.06085659954238,NA,NA,-6.549837222793595,NA
15740,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-1.1819276745499192,-2.388497662492031,NA,NA
15740,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-4.312076345104996,-3.499196704917909,NA,NA,NA,NA
16494,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-3.200116851078791,NA,NA,NA
17057,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,-2.531367523517678,NA,NA
17057,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-3.624497059708681,-6.015209836832583,-9.44541435943873,NA,-5.306537957892545,-6.829361893573081
17069,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-0.6558721114408057,-2.6503275400761437,NA,NA
17069,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,-6.759079960336319,NA,NA,NA,NA
17553,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-1.379555731837654,NA,NA,NA
17645,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-2.079979414997888,NA,-1.19259039706967,-1.414566962690431,NA,NA
17645,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,-4.170052070186851,NA,NA,-3.740185890262306,NA
17657,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-2.4993514060119533,NA,-1.2349016499774408,-0.936047706911458,-1.79245228142809,-1.640990768365482
17657,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,-3.483164577919357,NA,NA,NA,NA
19575,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-1.1991065077814413,-0.8211717891892824,-0.7596368937065764,-0.8428210938956833,-0.4284564866461107,NA
19581,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-0.2571569042614123,-2.2317679893953897,NA,NA
19581,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-8.10057283432933,-6.956178637662688,NA,NA,NA,NA
20203,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-0.4448523806859244,-0.126160579769434,NA,NA
20204,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-0.6584861401944064,-0.4324697672499724,NA,NA
20204,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-5.978885334134686,-6.2597177964632955,NA,NA,NA,NA
20328,80,depletolite,39,Day,1,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,-2.8825623197909738,NA,NA,NA,NA
20328,80,depletolite,39,Day,3,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-8.108060497059757,NA,-4.304949307008335,-4.980404041502309,-5.506752824356153,-3.3515941153614786
20336,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-0.7455737487360681,-2.629448551784231,NA,NA
20336,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-4.052013678617006,NA,NA,NA,NA,NA
20337,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-1.3641741597892478,NA,-0.6839498057573032,NA,NA,-2.303066915426361
20337,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,-3.360806473808339,NA,NA
20349,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-0.4469738393008602,NA,NA,NA
20349,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,-5.876990795882505,NA,NA,NA,-5.796814261086984
20365,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-5.022489006023436,-6.620141970032232,-5.212881719390302,NA
20371,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-3.5520715248115073,NA,NA,NA
20717,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-3.0963878860895178,-2.565314149443861,-1.098035162473077,-0.5053825663539243,NA,NA
20717,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,-5.780301302690971,NA
3584,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-1.1840099880802426,NA,-1.0298501640654554,-0.48973880518801477,-1.0991294531233367,-0.49499655940686005
5494,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-1.4253943547189745,-0.9540342927256746,-0.6371111884942018,-0.9720318016955145,-1.9448287211166297,NA
6919,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-0.7078374908644715,-1.2898246078155482,NA,-0.14836506670653204,NA,NA
6919,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,-4.894518155367102
6992,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,-0.10184532686011322,NA,NA
7292,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-1.4484229875935521,-1.5807315506424564,-0.4472145188366207,NA,-0.9688775028696234,-2.85873723151717
7419,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-1.5078507396597143,-2.142429709196306,-0.6856233909786309,-0.8807372264878703,-1.8616672065718305,NA
7505,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-1.5228440908874574,-1.8100738021835,-0.3667706700004351,-0.682942776246491,-1.0174948215955524,NA
7676,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-2.6443187376812722,NA,-0.3977637011612127,-0.7934444511030483,-0.9270337654618539,NA
7676,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,-4.134453082853952,NA,NA,NA,NA
7782,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-1.3835575329993013,-1.0927236179583895,-0.8936180202567805,NA,-2.9764782471548714,-1.9013625981172666
7782,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,-3.8258277176897506,NA,NA
8743,80,depletolite,39,Day,2,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,-0.08856590740259375,NA,NA,-0.09839533258203191,-2.2404260053748044
8743,80,depletolite,39,Day,4,-0.8571428571428568,1.2142857142857144,-17.549713461963,15.915633798532406,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,-10.072462096111106,NA,NA,NA
14183,87,depletolite,49,Day,4,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-7.837734451128836,-6.89553448051387,-10.349501328048099,NA,NA,-5.148138078325192
14578,87,depletolite,49,Day,3,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-9.493791448261103,-10.675834931436635,-4.926089069255681,-6.8822048618507825,-9.083824812300008,-10.161456522324293
1513,87,depletolite,49,Day,2,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,-2.648751867301358,-2.99985759783903,-3.0905692132388936,NA
1513,87,depletolite,49,Day,4,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-8.92727844593074,-5.768114979407397,NA,NA,NA,-4.74103149661442
1517,87,depletolite,49,Day,1,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,-2.8621705767940657,NA,-2.846389475428195,NA,NA
1517,87,depletolite,49,Day,3,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-4.520065602905252,NA,-3.391741502248121,NA,-4.651256435463074,-4.933153674353904
1681,87,depletolite,49,Day,2,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,-3.1850030393816855,-3.1212778730532014,NA,NA
1681,87,depletolite,49,Day,4,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-7.873017844688635,-3.6501279971987777,NA,NA,-3.6689082586323027,-5.782087878483228
2086,87,depletolite,49,Day,3,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-11.544607419310635,-8.694582519064063,-4.196167033528063,-3.575428180160267,-6.682944255059177,-9.209136877672826
2132,87,depletolite,49,Day,2,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,-2.770686260925347,NA,-2.7175390538487028,NA,NA
2132,87,depletolite,49,Day,4,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-4.364864416318618,NA,-3.401829505047715,NA,-4.490614692487924,-5.06338171459117
2371,87,depletolite,49,Day,2,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,-3.238348995332366,NA,NA,NA
2371,87,depletolite,49,Day,4,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-4.735108850021956,-4.984737477512988,NA,-3.6044181117461243,-6.541868642604816,-4.714268332566862
2394,87,depletolite,49,Day,4,-1,1.619047619047619,-16.259621302651077,12.851111520252768,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-4.549141709939184,-4.257952330504768,-3.9339544922255887,-4.859929649094085,-5.285301205062997,-5.2186460410357505
