DayNight,OTU,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,number_exudate_organisms,Organism,sample_code,Experiment,Replicate,Timepoint,numOtus,reads,sum,ra,asin,Size,Taxonomy,Kingdom,Phylum,Class,Order,Family,Genus,OTU_id
Day,Otu0016,NA,NA,6.214344515166812e-12,NA,NA,1,Pocillopora verrucosa,D_PV_4_TFD,dorcierr,4,TF,3869,165,8000,0.020625,0.14411237847451805,14708,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Nonlabens;,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Nonlabens,
Day,Otu0016,NA,NA,6.214344515166812e-12,NA,NA,1,Pocillopora verrucosa,D_PV_4_TFD,dorcierr,4,TF,3869,165,8000,0.020625,0.14411237847451805,14708,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Nonlabens;,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Nonlabens,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_1_T0D,dorcierr,1,T0,3869,113,7980,0.014160401002506266,0.11928012999741869,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_1_T0D,dorcierr,1,T0,3869,113,7980,0.014160401002506266,0.11928012999741869,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_1_T0D,dorcierr,1,T0,3869,113,7980,0.014160401002506266,0.11928012999741869,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_1_T0D,dorcierr,1,T0,3869,113,7980,0.014160401002506266,0.11928012999741869,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_1_T0D,dorcierr,1,T0,3869,113,7980,0.014160401002506266,0.11928012999741869,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_1_T0D,dorcierr,1,T0,3869,113,7980,0.014160401002506266,0.11928012999741869,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_2_T0D,dorcierr,2,T0,3869,147,7979,0.018423361323474118,0.13615295236101926,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_2_T0D,dorcierr,2,T0,3869,147,7979,0.018423361323474118,0.13615295236101926,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_2_T0D,dorcierr,2,T0,3869,147,7979,0.018423361323474118,0.13615295236101926,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_2_T0D,dorcierr,2,T0,3869,147,7979,0.018423361323474118,0.13615295236101926,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_2_T0D,dorcierr,2,T0,3869,147,7979,0.018423361323474118,0.13615295236101926,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_2_T0D,dorcierr,2,T0,3869,147,7979,0.018423361323474118,0.13615295236101926,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_2_TFD,dorcierr,2,TF,3869,70,7991,0.008759854836691278,0.09373128275122977,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_2_TFD,dorcierr,2,TF,3869,70,7991,0.008759854836691278,0.09373128275122977,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_2_TFD,dorcierr,2,TF,3869,70,7991,0.008759854836691278,0.09373128275122977,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_2_TFD,dorcierr,2,TF,3869,70,7991,0.008759854836691278,0.09373128275122977,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_2_TFD,dorcierr,2,TF,3869,70,7991,0.008759854836691278,0.09373128275122977,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_2_TFD,dorcierr,2,TF,3869,70,7991,0.008759854836691278,0.09373128275122977,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_3_TFD,dorcierr,3,TF,3869,64,7995,0.008005003126954346,0.08959048396482594,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_3_TFD,dorcierr,3,TF,3869,64,7995,0.008005003126954346,0.08959048396482594,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_3_TFD,dorcierr,3,TF,3869,64,7995,0.008005003126954346,0.08959048396482594,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_3_TFD,dorcierr,3,TF,3869,64,7995,0.008005003126954346,0.08959048396482594,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_3_TFD,dorcierr,3,TF,3869,64,7995,0.008005003126954346,0.08959048396482594,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_3_TFD,dorcierr,3,TF,3869,64,7995,0.008005003126954346,0.08959048396482594,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_4_TFD,dorcierr,4,TF,3869,84,7996,0.010505252626313157,0.10267544455865052,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_4_TFD,dorcierr,4,TF,3869,84,7996,0.010505252626313157,0.10267544455865052,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_4_TFD,dorcierr,4,TF,3869,84,7996,0.010505252626313157,0.10267544455865052,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_4_TFD,dorcierr,4,TF,3869,84,7996,0.010505252626313157,0.10267544455865052,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_4_TFD,dorcierr,4,TF,3869,84,7996,0.010505252626313157,0.10267544455865052,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_4_TFD,dorcierr,4,TF,3869,84,7996,0.010505252626313157,0.10267544455865052,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_1_TFD,dorcierr,1,TF,3869,84,7993,0.01050919554610284,0.10269477926753381,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_1_TFD,dorcierr,1,TF,3869,84,7993,0.01050919554610284,0.10269477926753381,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_1_TFD,dorcierr,1,TF,3869,84,7993,0.01050919554610284,0.10269477926753381,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_1_TFD,dorcierr,1,TF,3869,84,7993,0.01050919554610284,0.10269477926753381,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_1_TFD,dorcierr,1,TF,3869,84,7993,0.01050919554610284,0.10269477926753381,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0021,NA,1.073123775135495e-5,NA,NA,NA,1,Dictyota,D_DT_1_TFD,dorcierr,1,TF,3869,84,7993,0.01050919554610284,0.10269477926753381,11063,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,
Day,Otu0023,NA,NA,NA,NA,0.002920613492047339,1,Turf,D_TR_1_T0D,dorcierr,1,T0,3869,126,7981,0.015787495301340684,0.12598128312783877,10193,Bacteria;Actinobacteria;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus_Actinomarina;,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus_Actinomarina,
Day,Otu0023,NA,NA,NA,NA,0.002920613492047339,1,Turf,D_TR_1_TFD,dorcierr,1,TF,3869,22,7994,0.0027520640480360272,0.05248421075904308,10193,Bacteria;Actinobacteria;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus_Actinomarina;,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus_Actinomarina,
Day,Otu0023,NA,NA,NA,NA,0.002920613492047339,1,Turf,D_TR_2_T0D,dorcierr,2,T0,3869,108,7985,0.013525360050093926,0.11656235342652387,10193,Bacteria;Actinobacteria;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus_Actinomarina;,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus_Actinomarina,
Day,Otu0023,NA,NA,NA,NA,0.002920613492047339,1,Turf,D_TR_2_TFD,dorcierr,2,TF,3869,0,7989,0,0,10193,Bacteria;Actinobacteria;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus_Actinomarina;,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus_Actinomarina,
Day,Otu0023,NA,NA,NA,NA,0.002920613492047339,1,Turf,D_TR_3_TFD,dorcierr,3,TF,3869,34,7990,0.00425531914893617,0.06527916052414474,10193,Bacteria;Actinobacteria;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus_Actinomarina;,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus_Actinomarina,
Day,Otu0023,NA,NA,NA,NA,0.002920613492047339,1,Turf,D_TR_4_TFD,dorcierr,4,TF,3869,21,7997,0.0026259847442791045,0.05126681741238488,10193,Bacteria;Actinobacteria;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus_Actinomarina;,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus_Actinomarina,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_1_T0D,dorcierr,1,T0,3869,144,7993,0.018015763793319154,0.1346291378705024,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_1_T0D,dorcierr,1,T0,3869,144,7993,0.018015763793319154,0.1346291378705024,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_1_T0D,dorcierr,1,T0,3869,144,7993,0.018015763793319154,0.1346291378705024,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_1_T0D,dorcierr,1,T0,3869,144,7993,0.018015763793319154,0.1346291378705024,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_1_T0D,dorcierr,1,T0,3869,144,7993,0.018015763793319154,0.1346291378705024,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_1_T0D,dorcierr,1,T0,3869,144,7993,0.018015763793319154,0.1346291378705024,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_1_TFD,dorcierr,1,TF,3869,25,7993,0.003127736769673464,0.0559553673268471,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_1_TFD,dorcierr,1,TF,3869,25,7993,0.003127736769673464,0.0559553673268471,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_1_TFD,dorcierr,1,TF,3869,25,7993,0.003127736769673464,0.0559553673268471,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_1_TFD,dorcierr,1,TF,3869,25,7993,0.003127736769673464,0.0559553673268471,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_1_TFD,dorcierr,1,TF,3869,25,7993,0.003127736769673464,0.0559553673268471,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_1_TFD,dorcierr,1,TF,3869,25,7993,0.003127736769673464,0.0559553673268471,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_2_T0D,dorcierr,2,T0,3869,135,7991,0.016894005756476035,0.13034572557616148,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_2_T0D,dorcierr,2,T0,3869,135,7991,0.016894005756476035,0.13034572557616148,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_2_T0D,dorcierr,2,T0,3869,135,7991,0.016894005756476035,0.13034572557616148,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_2_T0D,dorcierr,2,T0,3869,135,7991,0.016894005756476035,0.13034572557616148,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_2_T0D,dorcierr,2,T0,3869,135,7991,0.016894005756476035,0.13034572557616148,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_2_T0D,dorcierr,2,T0,3869,135,7991,0.016894005756476035,0.13034572557616148,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_2_TFD,dorcierr,2,TF,3869,28,7988,0.0035052578868302454,0.05923986134101847,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_2_TFD,dorcierr,2,TF,3869,28,7988,0.0035052578868302454,0.05923986134101847,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_2_TFD,dorcierr,2,TF,3869,28,7988,0.0035052578868302454,0.05923986134101847,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_2_TFD,dorcierr,2,TF,3869,28,7988,0.0035052578868302454,0.05923986134101847,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_2_TFD,dorcierr,2,TF,3869,28,7988,0.0035052578868302454,0.05923986134101847,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_2_TFD,dorcierr,2,TF,3869,28,7988,0.0035052578868302454,0.05923986134101847,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_3_TFD,dorcierr,3,TF,3869,27,7995,0.003377110694183865,0.05814567208174095,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_3_TFD,dorcierr,3,TF,3869,27,7995,0.003377110694183865,0.05814567208174095,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
Day,Otu0060,NA,NA,NA,0.0014123937246730916,NA,1,Porites lobata,D_PL_3_TFD,dorcierr,3,TF,3869,27,7995,0.003377110694183865,0.05814567208174095,4129,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
