Tree#	Groups	WScore	
1	CL_2_T1-D_DT_4_TFN	0.507719
1	CL_2_T2-D_DT_4_TFN	0.394707
1	CR_2_T3-D_DT_4_TFN	0.447371
1	DORCIERR_D_WA_2_TFN-D_DT_4_TFN	0.317998
1	D_CC_1_T0D-D_DT_4_TFN	0.354417
1	D_CC_1_T0N-D_DT_4_TFN	0.523353
1	D_CC_1_TFD-D_DT_4_TFN	0.395861
1	D_CC_1_TFN-D_DT_4_TFN	0.158610
1	D_CC_2_T0D-D_DT_4_TFN	0.440553
1	D_CC_2_T0N-D_DT_4_TFN	0.542729
1	D_CC_2_TFD-D_DT_4_TFN	0.348357
1	D_CC_2_TFN-D_DT_4_TFN	0.248177
1	D_CC_3_TFD-D_DT_4_TFN	0.350279
1	D_CC_3_TFN-D_DT_4_TFN	0.181894
1	D_CC_4_TFD-D_DT_4_TFN	0.362721
1	D_CC_4_TFN-D_DT_4_TFN	0.222594
1	D_DT_1_T0D-D_DT_4_TFN	0.446603
1	D_DT_1_T0N-D_DT_4_TFN	0.461174
1	D_DT_1_TFN-D_DT_4_TFN	0.096949
1	D_DT_2_T0D-D_DT_4_TFN	0.455932
1	D_DT_2_T0N-D_DT_4_TFN	0.436282
1	D_DT_2_TFD-D_DT_4_TFN	0.256611
1	D_DT_2_TFN-D_DT_4_TFN	0.120917
1	D_DT_3_TFD-D_DT_4_TFN	0.277604
1	D_DT_3_TFN-D_DT_4_TFN	0.105808
1	D_DT_4_TFD-D_DT_4_TFN	0.262333
1	AL_2_T1-D_IN_1_T0D	0.949877
1	AL_2_T3-D_IN_1_T0D	0.680204
1	AR_2_T2-D_IN_1_T0D	0.461342
1	AW_2_T1-D_IN_1_T0D	0.583203
1	AW_2_T2-D_IN_1_T0D	0.461430
1	AW_2_T3-D_IN_1_T0D	0.338360
1	CL_2_T1-D_IN_1_T0D	0.810856
1	CL_2_T2-D_IN_1_T0D	0.512712
1	CR_2_T3-D_IN_1_T0D	0.548777
1	DORCIERR_D_WA_2_TFN-D_IN_1_T0D	0.679692
1	D_CC_1_T0D-D_IN_1_T0D	0.383075
1	D_CC_1_T0N-D_IN_1_T0D	0.270640
1	D_CC_1_TFD-D_IN_1_T0D	0.297444
1	D_CC_1_TFN-D_IN_1_T0D	0.549584
1	D_CC_2_T0D-D_IN_1_T0D	0.275607
1	D_CC_2_T0N-D_IN_1_T0D	0.299044
1	D_CC_2_TFD-D_IN_1_T0D	0.336199
1	D_CC_2_TFN-D_IN_1_T0D	0.417420
1	D_CC_3_TFD-D_IN_1_T0D	0.315130
1	D_CC_3_TFN-D_IN_1_T0D	0.477054
1	D_CC_4_TFD-D_IN_1_T0D	0.311062
1	D_CC_4_TFN-D_IN_1_T0D	0.588769
1	D_DT_1_T0D-D_IN_1_T0D	0.283373
1	D_DT_1_T0N-D_IN_1_T0D	0.272255
1	D_DT_1_TFN-D_IN_1_T0D	0.530629
1	D_DT_2_T0D-D_IN_1_T0D	0.268429
1	D_DT_2_T0N-D_IN_1_T0D	0.270135
1	D_DT_2_TFD-D_IN_1_T0D	0.410764
1	D_DT_2_TFN-D_IN_1_T0D	0.517921
1	D_DT_3_TFD-D_IN_1_T0D	0.387739
1	D_DT_3_TFN-D_IN_1_T0D	0.576799
1	D_DT_4_TFD-D_IN_1_T0D	0.404665
1	D_DT_4_TFN-D_IN_1_T0D	0.541679
1	AL_2_T1-D_IN_1_T0N	0.953377
1	AL_2_T3-D_IN_1_T0N	0.707789
1	AR_2_T2-D_IN_1_T0N	0.514787
1	AW_2_T1-D_IN_1_T0N	0.624484
1	AW_2_T2-D_IN_1_T0N	0.518640
1	AW_2_T3-D_IN_1_T0N	0.306305
1	CL_2_T1-D_IN_1_T0N	0.823012
1	CL_2_T2-D_IN_1_T0N	0.558840
1	CR_2_T3-D_IN_1_T0N	0.580483
1	DORCIERR_D_WA_2_TFN-D_IN_1_T0N	0.714646
1	D_CC_1_T0D-D_IN_1_T0N	0.455975
1	D_CC_1_T0N-D_IN_1_T0N	0.286392
1	D_CC_1_TFD-D_IN_1_T0N	0.381403
1	D_CC_1_TFN-D_IN_1_T0N	0.590253
1	D_CC_2_T0D-D_IN_1_T0N	0.382608
1	D_CC_2_T0N-D_IN_1_T0N	0.289975
1	D_CC_2_TFD-D_IN_1_T0N	0.408974
1	D_CC_2_TFN-D_IN_1_T0N	0.457306
1	D_CC_3_TFD-D_IN_1_T0N	0.389105
1	D_CC_3_TFN-D_IN_1_T0N	0.525964
1	D_CC_4_TFD-D_IN_1_T0N	0.391560
1	D_CC_4_TFN-D_IN_1_T0N	0.627516
1	D_DT_1_T0D-D_IN_1_T0N	0.312154
1	D_DT_1_T0N-D_IN_1_T0N	0.297151
1	D_DT_1_TFN-D_IN_1_T0N	0.577308
1	D_DT_2_T0D-D_IN_1_T0N	0.295340
1	D_DT_2_T0N-D_IN_1_T0N	0.300788
1	D_DT_2_TFD-D_IN_1_T0N	0.463574
1	D_DT_2_TFN-D_IN_1_T0N	0.572791
1	D_DT_3_TFD-D_IN_1_T0N	0.444552
1	D_DT_3_TFN-D_IN_1_T0N	0.621453
1	D_DT_4_TFD-D_IN_1_T0N	0.457047
1	D_DT_4_TFN-D_IN_1_T0N	0.581498
1	D_IN_1_T0D-D_IN_1_T0N	0.197705
1	AL_2_T1-D_IN_2_T0D	0.950153
1	AL_2_T3-D_IN_2_T0D	0.680548
1	AR_2_T2-D_IN_2_T0D	0.464231
1	AW_2_T1-D_IN_2_T0D	0.584785
1	AW_2_T2-D_IN_2_T0D	0.466881
1	AW_2_T3-D_IN_2_T0D	0.339562
1	CL_2_T1-D_IN_2_T0D	0.810980
1	CL_2_T2-D_IN_2_T0D	0.514923
1	CR_2_T3-D_IN_2_T0D	0.548265
1	DORCIERR_D_WA_2_TFN-D_IN_2_T0D	0.678972
1	D_CC_1_T0D-D_IN_2_T0D	0.380630
1	D_CC_1_T0N-D_IN_2_T0D	0.269723
1	D_CC_1_TFD-D_IN_2_T0D	0.313877
1	D_CC_1_TFN-D_IN_2_T0D	0.548780
1	D_CC_2_T0D-D_IN_2_T0D	0.263631
1	D_CC_2_T0N-D_IN_2_T0D	0.297921
1	D_CC_2_TFD-D_IN_2_T0D	0.350188
1	D_CC_2_TFN-D_IN_2_T0D	0.416828
1	D_CC_3_TFD-D_IN_2_T0D	0.316326
1	D_CC_3_TFN-D_IN_2_T0D	0.474948
1	D_CC_4_TFD-D_IN_2_T0D	0.312159
1	D_CC_4_TFN-D_IN_2_T0D	0.588124
1	D_DT_1_T0D-D_IN_2_T0D	0.282002
1	D_DT_1_T0N-D_IN_2_T0D	0.266104
1	D_DT_1_TFN-D_IN_2_T0D	0.529573
1	D_DT_2_T0D-D_IN_2_T0D	0.267306
1	D_DT_2_T0N-D_IN_2_T0D	0.263524
1	D_DT_2_TFD-D_IN_2_T0D	0.413227
1	D_DT_2_TFN-D_IN_2_T0D	0.515658
1	D_DT_3_TFD-D_IN_2_T0D	0.389318
1	D_DT_3_TFN-D_IN_2_T0D	0.575587
1	D_DT_4_TFD-D_IN_2_T0D	0.406834
1	D_DT_4_TFN-D_IN_2_T0D	0.541987
1	D_IN_1_T0D-D_IN_2_T0D	0.037077
1	D_IN_1_T0N-D_IN_2_T0D	0.196479
1	AL_2_T1-D_IN_2_T0N	0.952524
1	AL_2_T3-D_IN_2_T0N	0.705192
1	AR_2_T2-D_IN_2_T0N	0.507418
1	AW_2_T1-D_IN_2_T0N	0.620348
1	AW_2_T2-D_IN_2_T0N	0.546686
1	AW_2_T3-D_IN_2_T0N	0.296312
1	CL_2_T1-D_IN_2_T0N	0.822812
1	CL_2_T2-D_IN_2_T0N	0.555150
1	CR_2_T3-D_IN_2_T0N	0.570915
1	DORCIERR_D_WA_2_TFN-D_IN_2_T0N	0.704415
1	D_CC_1_T0D-D_IN_2_T0N	0.427357
1	D_CC_1_T0N-D_IN_2_T0N	0.273843
1	D_CC_1_TFD-D_IN_2_T0N	0.413168
1	D_CC_1_TFN-D_IN_2_T0N	0.578152
1	D_CC_2_T0D-D_IN_2_T0N	0.351843
1	D_CC_2_T0N-D_IN_2_T0N	0.280888
1	D_CC_2_TFD-D_IN_2_T0N	0.444447
1	D_CC_2_TFN-D_IN_2_T0N	0.457697
1	D_CC_3_TFD-D_IN_2_T0N	0.417864
1	D_CC_3_TFN-D_IN_2_T0N	0.508311
1	D_CC_4_TFD-D_IN_2_T0N	0.422878
1	D_CC_4_TFN-D_IN_2_T0N	0.616245
1	D_DT_1_T0D-D_IN_2_T0N	0.305701
1	D_DT_1_T0N-D_IN_2_T0N	0.282755
1	D_DT_1_TFN-D_IN_2_T0N	0.560136
1	D_DT_2_T0D-D_IN_2_T0N	0.291791
1	D_DT_2_T0N-D_IN_2_T0N	0.281310
1	D_DT_2_TFD-D_IN_2_T0N	0.467036
1	D_DT_2_TFN-D_IN_2_T0N	0.552940
1	D_DT_3_TFD-D_IN_2_T0N	0.453318
1	D_DT_3_TFN-D_IN_2_T0N	0.605116
1	D_DT_4_TFD-D_IN_2_T0N	0.458893
1	D_DT_4_TFN-D_IN_2_T0N	0.568683
1	D_IN_1_T0D-D_IN_2_T0N	0.206592
1	D_IN_1_T0N-D_IN_2_T0N	0.067783
1	D_IN_2_T0D-D_IN_2_T0N	0.201427
1	AL_2_T1-D_OF_1_T0D	0.923472
1	AL_2_T3-D_OF_1_T0D	0.698654
1	AR_2_T2-D_OF_1_T0D	0.556414
1	AW_2_T1-D_OF_1_T0D	0.633711
1	AW_2_T2-D_OF_1_T0D	0.607340
1	AW_2_T3-D_OF_1_T0D	0.332871
1	CL_2_T1-D_OF_1_T0D	0.778520
1	CL_2_T2-D_OF_1_T0D	0.556853
1	CR_2_T3-D_OF_1_T0D	0.534570
1	DORCIERR_D_WA_2_TFN-D_OF_1_T0D	0.685230
1	D_CC_1_T0D-D_OF_1_T0D	0.447859
1	D_CC_1_T0N-D_OF_1_T0D	0.307920
1	D_CC_1_TFD-D_OF_1_T0D	0.513931
1	D_CC_1_TFN-D_OF_1_T0D	0.614219
1	D_CC_2_T0D-D_OF_1_T0D	0.407394
1	D_CC_2_T0N-D_OF_1_T0D	0.294443
1	D_CC_2_TFD-D_OF_1_T0D	0.552701
1	D_CC_2_TFN-D_OF_1_T0D	0.556512
1	D_CC_3_TFD-D_OF_1_T0D	0.521828
1	D_CC_3_TFN-D_OF_1_T0D	0.563617
1	D_CC_4_TFD-D_OF_1_T0D	0.519598
1	D_CC_4_TFN-D_OF_1_T0D	0.632428
1	D_DT_1_T0D-D_OF_1_T0D	0.359860
1	D_DT_1_T0N-D_OF_1_T0D	0.324848
1	D_DT_1_TFN-D_OF_1_T0D	0.597129
1	D_DT_2_T0D-D_OF_1_T0D	0.352204
1	D_DT_2_T0N-D_OF_1_T0D	0.341529
1	D_DT_2_TFD-D_OF_1_T0D	0.566350
1	D_DT_2_TFN-D_OF_1_T0D	0.590136
1	D_DT_3_TFD-D_OF_1_T0D	0.554714
1	D_DT_3_TFN-D_OF_1_T0D	0.615787
1	D_DT_4_TFD-D_OF_1_T0D	0.553269
1	D_DT_4_TFN-D_OF_1_T0D	0.609237
1	D_IN_1_T0D-D_OF_1_T0D	0.355776
1	D_IN_1_T0N-D_OF_1_T0D	0.240400
1	D_IN_2_T0D-D_OF_1_T0D	0.354032
1	D_IN_2_T0N-D_OF_1_T0D	0.218070
1	AL_2_T1-D_OF_1_T0N	0.737145
1	AL_2_T3-D_OF_1_T0N	0.455966
1	AR_2_T2-D_OF_1_T0N	0.402183
1	AW_2_T1-D_OF_1_T0N	0.466246
1	AW_2_T2-D_OF_1_T0N	0.503130
1	AW_2_T3-D_OF_1_T0N	0.477513
1	CL_2_T1-D_OF_1_T0N	0.544940
1	CL_2_T2-D_OF_1_T0N	0.345091
1	CR_2_T3-D_OF_1_T0N	0.261546
1	DORCIERR_D_WA_2_TFN-D_OF_1_T0N	0.482182
1	D_CC_1_T0D-D_OF_1_T0N	0.272834
1	D_CC_1_T0N-D_OF_1_T0N	0.412351
1	D_CC_1_TFD-D_OF_1_T0N	0.473112
1	D_CC_1_TFN-D_OF_1_T0N	0.429056
1	D_CC_2_T0D-D_OF_1_T0N	0.389016
1	D_CC_2_T0N-D_OF_1_T0N	0.425192
1	D_CC_2_TFD-D_OF_1_T0N	0.444932
1	D_CC_2_TFN-D_OF_1_T0N	0.390040
1	D_CC_3_TFD-D_OF_1_T0N	0.434721
1	D_CC_3_TFN-D_OF_1_T0N	0.350226
1	D_CC_4_TFD-D_OF_1_T0N	0.450556
1	D_CC_4_TFN-D_OF_1_T0N	0.435036
1	D_DT_1_T0D-D_OF_1_T0N	0.409851
1	D_DT_1_T0N-D_OF_1_T0N	0.378204
1	D_DT_1_TFN-D_OF_1_T0N	0.383795
1	D_DT_2_T0D-D_OF_1_T0N	0.417047
1	D_DT_2_T0N-D_OF_1_T0N	0.359583
1	D_DT_2_TFD-D_OF_1_T0N	0.391511
1	D_DT_2_TFN-D_OF_1_T0N	0.387367
1	D_DT_3_TFD-D_OF_1_T0N	0.402394
1	D_DT_3_TFN-D_OF_1_T0N	0.385651
1	D_DT_4_TFD-D_OF_1_T0N	0.388207
1	D_DT_4_TFN-D_OF_1_T0N	0.383837
1	D_IN_1_T0D-D_OF_1_T0N	0.460922
1	D_IN_1_T0N-D_OF_1_T0N	0.498641
1	D_IN_2_T0D-D_OF_1_T0N	0.458725
1	D_IN_2_T0N-D_OF_1_T0N	0.480088
1	D_OF_1_T0D-D_OF_1_T0N	0.436611
1	AL_2_T1-D_OF_2_T0D	0.933232
1	AL_2_T3-D_OF_2_T0D	0.690743
1	AR_2_T2-D_OF_2_T0D	0.541254
1	AW_2_T1-D_OF_2_T0D	0.624872
1	AW_2_T2-D_OF_2_T0D	0.596316
1	AW_2_T3-D_OF_2_T0D	0.313789
1	CL_2_T1-D_OF_2_T0D	0.779512
1	CL_2_T2-D_OF_2_T0D	0.539844
1	CR_2_T3-D_OF_2_T0D	0.519585
1	DORCIERR_D_WA_2_TFN-D_OF_2_T0D	0.668715
1	D_CC_1_T0D-D_OF_2_T0D	0.412760
1	D_CC_1_T0N-D_OF_2_T0D	0.291680
1	D_CC_1_TFD-D_OF_2_T0D	0.491684
1	D_CC_1_TFN-D_OF_2_T0D	0.595380
1	D_CC_2_T0D-D_OF_2_T0D	0.365152
1	D_CC_2_T0N-D_OF_2_T0D	0.284473
1	D_CC_2_TFD-D_OF_2_T0D	0.533542
1	D_CC_2_TFN-D_OF_2_T0D	0.532931
1	D_CC_3_TFD-D_OF_2_T0D	0.489673
1	D_CC_3_TFN-D_OF_2_T0D	0.534206
1	D_CC_4_TFD-D_OF_2_T0D	0.489468
1	D_CC_4_TFN-D_OF_2_T0D	0.612452
1	D_DT_1_T0D-D_OF_2_T0D	0.342417
1	D_DT_1_T0N-D_OF_2_T0D	0.286148
1	D_DT_1_TFN-D_OF_2_T0D	0.572753
1	D_DT_2_T0D-D_OF_2_T0D	0.333824
1	D_DT_2_T0N-D_OF_2_T0D	0.304920
1	D_DT_2_TFD-D_OF_2_T0D	0.548518
1	D_DT_2_TFN-D_OF_2_T0D	0.560883
1	D_DT_3_TFD-D_OF_2_T0D	0.533898
1	D_DT_3_TFN-D_OF_2_T0D	0.600205
1	D_DT_4_TFD-D_OF_2_T0D	0.535963
1	D_DT_4_TFN-D_OF_2_T0D	0.596381
1	D_IN_1_T0D-D_OF_2_T0D	0.316959
1	D_IN_1_T0N-D_OF_2_T0D	0.228097
1	D_IN_2_T0D-D_OF_2_T0D	0.314750
1	D_IN_2_T0N-D_OF_2_T0D	0.196367
1	D_OF_1_T0D-D_OF_2_T0D	0.101181
1	D_OF_1_T0N-D_OF_2_T0D	0.400342
1	AL_2_T1-D_OF_2_T0N	0.715702
1	AL_2_T3-D_OF_2_T0N	0.437410
1	AR_2_T2-D_OF_2_T0N	0.422162
1	AW_2_T1-D_OF_2_T0N	0.473239
1	AW_2_T2-D_OF_2_T0N	0.519881
1	AW_2_T3-D_OF_2_T0N	0.510440
1	CL_2_T1-D_OF_2_T0N	0.524525
1	CL_2_T2-D_OF_2_T0N	0.365187
1	CR_2_T3-D_OF_2_T0N	0.268814
1	DORCIERR_D_WA_2_TFN-D_OF_2_T0N	0.498120
1	D_CC_1_T0D-D_OF_2_T0N	0.304151
1	D_CC_1_T0N-D_OF_2_T0N	0.460119
1	D_CC_1_TFD-D_OF_2_T0N	0.503056
1	D_CC_1_TFN-D_OF_2_T0N	0.451585
1	D_CC_2_T0D-D_OF_2_T0N	0.417256
1	D_CC_2_T0N-D_OF_2_T0N	0.473109
1	D_CC_2_TFD-D_OF_2_T0N	0.474086
1	D_CC_2_TFN-D_OF_2_T0N	0.423998
1	D_CC_3_TFD-D_OF_2_T0N	0.465543
1	D_CC_3_TFN-D_OF_2_T0N	0.372241
1	D_CC_4_TFD-D_OF_2_T0N	0.481690
1	D_CC_4_TFN-D_OF_2_T0N	0.452705
1	D_DT_1_T0D-D_OF_2_T0N	0.459506
1	D_DT_1_T0N-D_OF_2_T0N	0.428136
1	D_DT_1_TFN-D_OF_2_T0N	0.406208
1	D_DT_2_T0D-D_OF_2_T0N	0.466046
1	D_DT_2_T0N-D_OF_2_T0N	0.405029
1	D_DT_2_TFD-D_OF_2_T0N	0.428492
1	D_DT_2_TFN-D_OF_2_T0N	0.408691
1	D_DT_3_TFD-D_OF_2_T0N	0.439959
1	D_DT_3_TFN-D_OF_2_T0N	0.406185
1	D_DT_4_TFD-D_OF_2_T0N	0.425515
1	D_DT_4_TFN-D_OF_2_T0N	0.406653
1	D_IN_1_T0D-D_OF_2_T0N	0.498041
1	D_IN_1_T0N-D_OF_2_T0N	0.531779
1	D_IN_2_T0D-D_OF_2_T0N	0.495712
1	D_IN_2_T0N-D_OF_2_T0N	0.508913
1	D_OF_1_T0D-D_OF_2_T0N	0.474907
1	D_OF_1_T0N-D_OF_2_T0N	0.081364
1	D_OF_2_T0D-D_OF_2_T0N	0.444053
1	AL_2_T1-D_PL_1_T0D	0.738333
1	AL_2_T3-D_PL_1_T0D	0.510102
1	AR_2_T2-D_PL_1_T0D	0.405526
1	AW_2_T1-D_PL_1_T0D	0.499490
1	AW_2_T2-D_PL_1_T0D	0.513581
1	AW_2_T3-D_PL_1_T0D	0.466020
1	CL_2_T1-D_PL_1_T0D	0.540868
1	CL_2_T2-D_PL_1_T0D	0.372162
1	CR_2_T3-D_PL_1_T0D	0.284166
1	DORCIERR_D_WA_2_TFN-D_PL_1_T0D	0.502630
1	D_CC_1_T0D-D_PL_1_T0D	0.240446
1	D_CC_1_T0N-D_PL_1_T0D	0.424431
1	D_CC_1_TFD-D_PL_1_T0D	0.462728
1	D_CC_1_TFN-D_PL_1_T0D	0.455736
1	D_CC_2_T0D-D_PL_1_T0D	0.340256
1	D_CC_2_T0N-D_PL_1_T0D	0.436475
1	D_CC_2_TFD-D_PL_1_T0D	0.446124
1	D_CC_2_TFN-D_PL_1_T0D	0.409760
1	D_CC_3_TFD-D_PL_1_T0D	0.422421
1	D_CC_3_TFN-D_PL_1_T0D	0.382497
1	D_CC_4_TFD-D_PL_1_T0D	0.442150
1	D_CC_4_TFN-D_PL_1_T0D	0.483154
1	D_DT_1_T0D-D_PL_1_T0D	0.395341
1	D_DT_1_T0N-D_PL_1_T0D	0.386397
1	D_DT_1_TFN-D_PL_1_T0D	0.400141
1	D_DT_2_T0D-D_PL_1_T0D	0.406407
1	D_DT_2_T0N-D_PL_1_T0D	0.374271
1	D_DT_2_TFD-D_PL_1_T0D	0.383438
1	D_DT_2_TFN-D_PL_1_T0D	0.406423
1	D_DT_3_TFD-D_PL_1_T0D	0.392222
1	D_DT_3_TFN-D_PL_1_T0D	0.395481
1	D_DT_4_TFD-D_PL_1_T0D	0.372459
1	D_DT_4_TFN-D_PL_1_T0D	0.406322
1	D_IN_1_T0D-D_PL_1_T0D	0.423041
1	D_IN_1_T0N-D_PL_1_T0D	0.513044
1	D_IN_2_T0D-D_PL_1_T0D	0.415908
1	D_IN_2_T0N-D_PL_1_T0D	0.479439
1	D_OF_1_T0D-D_PL_1_T0D	0.457738
1	D_OF_1_T0N-D_PL_1_T0D	0.206447
1	D_OF_2_T0D-D_PL_1_T0D	0.416309
1	D_OF_2_T0N-D_PL_1_T0D	0.247585
1	AL_2_T1-D_PL_1_T0N	0.946450
1	AL_2_T3-D_PL_1_T0N	0.693126
1	AR_2_T2-D_PL_1_T0N	0.515404
1	AW_2_T1-D_PL_1_T0N	0.600550
1	AW_2_T2-D_PL_1_T0N	0.566930
1	AW_2_T3-D_PL_1_T0N	0.312354
1	CL_2_T1-D_PL_1_T0N	0.801830
1	CL_2_T2-D_PL_1_T0N	0.527135
1	CR_2_T3-D_PL_1_T0N	0.542200
1	DORCIERR_D_WA_2_TFN-D_PL_1_T0N	0.676917
1	D_CC_1_T0D-D_PL_1_T0N	0.359226
1	D_CC_1_T0N-D_PL_1_T0N	0.234072
1	D_CC_1_TFD-D_PL_1_T0N	0.453085
1	D_CC_1_TFN-D_PL_1_T0N	0.566373
1	D_CC_2_T0D-D_PL_1_T0N	0.290941
1	D_CC_2_T0N-D_PL_1_T0N	0.230438
1	D_CC_2_TFD-D_PL_1_T0N	0.499149
1	D_CC_2_TFN-D_PL_1_T0N	0.492399
1	D_CC_3_TFD-D_PL_1_T0N	0.458212
1	D_CC_3_TFN-D_PL_1_T0N	0.495869
1	D_CC_4_TFD-D_PL_1_T0N	0.464046
1	D_CC_4_TFN-D_PL_1_T0N	0.592607
1	D_DT_1_T0D-D_PL_1_T0N	0.315549
1	D_DT_1_T0N-D_PL_1_T0N	0.241843
1	D_DT_1_TFN-D_PL_1_T0N	0.536944
1	D_DT_2_T0D-D_PL_1_T0N	0.305456
1	D_DT_2_T0N-D_PL_1_T0N	0.252007
1	D_DT_2_TFD-D_PL_1_T0N	0.507660
1	D_DT_2_TFN-D_PL_1_T0N	0.534858
1	D_DT_3_TFD-D_PL_1_T0N	0.494955
1	D_DT_3_TFN-D_PL_1_T0N	0.570842
1	D_DT_4_TFD-D_PL_1_T0N	0.495307
1	D_DT_4_TFN-D_PL_1_T0N	0.565881
1	D_IN_1_T0D-D_PL_1_T0N	0.247165
1	D_IN_1_T0N-D_PL_1_T0N	0.229040
1	D_IN_2_T0D-D_PL_1_T0N	0.224968
1	D_IN_2_T0N-D_PL_1_T0N	0.184911
1	D_OF_1_T0D-D_PL_1_T0N	0.282552
1	D_OF_1_T0N-D_PL_1_T0N	0.440729
1	D_OF_2_T0D-D_PL_1_T0N	0.246784
1	D_OF_2_T0N-D_PL_1_T0N	0.478925
1	D_PL_1_T0D-D_PL_1_T0N	0.406010
1	AL_2_T1-D_PL_1_TFD	0.813557
1	AL_2_T3-D_PL_1_TFD	0.493181
1	AR_2_T2-D_PL_1_TFD	0.323497
1	AW_2_T1-D_PL_1_TFD	0.392590
1	AW_2_T2-D_PL_1_TFD	0.425938
1	AW_2_T3-D_PL_1_TFD	0.499571
1	CL_2_T1-D_PL_1_TFD	0.616681
1	CL_2_T2-D_PL_1_TFD	0.341863
1	CR_2_T3-D_PL_1_TFD	0.427961
1	DORCIERR_D_WA_2_TFN-D_PL_1_TFD	0.444430
1	D_CC_1_T0D-D_PL_1_TFD	0.247353
1	D_CC_1_T0N-D_PL_1_TFD	0.434811
1	D_CC_1_TFD-D_PL_1_TFD	0.337662
1	D_CC_1_TFN-D_PL_1_TFD	0.324638
1	D_CC_2_T0D-D_PL_1_TFD	0.322503
1	D_CC_2_T0N-D_PL_1_TFD	0.451821
1	D_CC_2_TFD-D_PL_1_TFD	0.329586
1	D_CC_2_TFN-D_PL_1_TFD	0.273538
1	D_CC_3_TFD-D_PL_1_TFD	0.284856
1	D_CC_3_TFN-D_PL_1_TFD	0.261391
1	D_CC_4_TFD-D_PL_1_TFD	0.298618
1	D_CC_4_TFN-D_PL_1_TFD	0.352450
1	D_DT_1_T0D-D_PL_1_TFD	0.396054
1	D_DT_1_T0N-D_PL_1_TFD	0.400876
1	D_DT_1_TFN-D_PL_1_TFD	0.287793
1	D_DT_2_T0D-D_PL_1_TFD	0.401335
1	D_DT_2_T0N-D_PL_1_TFD	0.387802
1	D_DT_2_TFD-D_PL_1_TFD	0.286939
1	D_DT_2_TFN-D_PL_1_TFD	0.274908
1	D_DT_3_TFD-D_PL_1_TFD	0.282935
1	D_DT_3_TFN-D_PL_1_TFD	0.336811
1	D_DT_4_TFD-D_PL_1_TFD	0.275141
1	D_DT_4_TFN-D_PL_1_TFD	0.325312
1	D_IN_1_T0D-D_PL_1_TFD	0.439181
1	D_IN_1_T0N-D_PL_1_TFD	0.526466
1	D_IN_2_T0D-D_PL_1_TFD	0.436042
1	D_IN_2_T0N-D_PL_1_TFD	0.496119
1	D_OF_1_T0D-D_PL_1_TFD	0.511372
1	D_OF_1_T0N-D_PL_1_TFD	0.344595
1	D_OF_2_T0D-D_PL_1_TFD	0.463027
1	D_OF_2_T0N-D_PL_1_TFD	0.373494
1	D_PL_1_T0D-D_PL_1_TFD	0.310684
1	D_PL_1_T0N-D_PL_1_TFD	0.449051
1	AL_2_T1-D_PL_1_TFN	0.838406
1	AL_2_T3-D_PL_1_TFN	0.541946
1	AR_2_T2-D_PL_1_TFN	0.547031
1	AW_2_T1-D_PL_1_TFN	0.541132
1	AW_2_T2-D_PL_1_TFN	0.609406
1	AW_2_T3-D_PL_1_TFN	0.681614
1	CL_2_T1-D_PL_1_TFN	0.591235
1	CL_2_T2-D_PL_1_TFN	0.553997
1	CR_2_T3-D_PL_1_TFN	0.560203
1	DORCIERR_D_WA_2_TFN-D_PL_1_TFN	0.267721
1	D_CC_1_T0D-D_PL_1_TFN	0.497956
1	D_CC_1_T0N-D_PL_1_TFN	0.616683
1	D_CC_1_TFD-D_PL_1_TFN	0.524845
1	D_CC_1_TFN-D_PL_1_TFN	0.303914
1	D_CC_2_T0D-D_PL_1_TFN	0.542142
1	D_CC_2_T0N-D_PL_1_TFN	0.629117
1	D_CC_2_TFD-D_PL_1_TFN	0.514903
1	D_CC_2_TFN-D_PL_1_TFN	0.420604
1	D_CC_3_TFD-D_PL_1_TFN	0.479855
1	D_CC_3_TFN-D_PL_1_TFN	0.371338
1	D_CC_4_TFD-D_PL_1_TFN	0.491917
1	D_CC_4_TFN-D_PL_1_TFN	0.253198
1	D_DT_1_T0D-D_PL_1_TFN	0.616268
1	D_DT_1_T0N-D_PL_1_TFN	0.582858
1	D_DT_1_TFN-D_PL_1_TFN	0.335692
1	D_DT_2_T0D-D_PL_1_TFN	0.617938
1	D_DT_2_T0N-D_PL_1_TFN	0.577761
1	D_DT_2_TFD-D_PL_1_TFN	0.462110
1	D_DT_2_TFN-D_PL_1_TFN	0.300111
1	D_DT_3_TFD-D_PL_1_TFN	0.466768
1	D_DT_3_TFN-D_PL_1_TFN	0.350369
1	D_DT_4_TFD-D_PL_1_TFN	0.459923
1	D_DT_4_TFN-D_PL_1_TFN	0.377029
1	D_IN_1_T0D-D_PL_1_TFN	0.612873
1	D_IN_1_T0N-D_PL_1_TFN	0.673753
1	D_IN_2_T0D-D_PL_1_TFN	0.610436
1	D_IN_2_T0N-D_PL_1_TFN	0.650324
1	D_OF_1_T0D-D_PL_1_TFN	0.617427
1	D_OF_1_T0N-D_PL_1_TFN	0.472918
1	D_OF_2_T0D-D_PL_1_TFN	0.573989
1	D_OF_2_T0N-D_PL_1_TFN	0.484174
1	D_PL_1_T0D-D_PL_1_TFN	0.477272
1	D_PL_1_T0N-D_PL_1_TFN	0.618571
1	D_PL_1_TFD-D_PL_1_TFN	0.365972
1	AL_2_T1-D_PL_2_T0D	0.712429
1	AL_2_T3-D_PL_2_T0D	0.482323
